     19    303     12     11      1  20.870510      242.47624     0.77579519E-02 0.11800000    
  1     688.60014             0.000      9.    21
  2    -195.95909             0.000      9.    21
  5    -77.169732         22.725514        -17.662673            0.8668E-06  9.     5
  6     82.329258        -40.986265         191.08270            0.6706E-05  9.    -5
  7     52.783643         86.502660        -58.441901            0.5110E-03 -1.    11
  8    -20.568000         53.232183        -9.8095116             0.000      1.   -12
  9    -4.0190581        -13.062454         2.4724625            0.5110E-03  1.   -11
 10    -33.356111        -108.41164         384.99997             0.000     -1.    12
     20    303     12     12      3  20.870510      263.58864     0.77579519E-02 0.11800000    
  1     234.69302             0.000      9.    21
  2    -361.33277             0.000      9.    21
  5     55.571784        -8.4349328        -10.779622            0.1732E-05  9.     5
  6    -6.3971910         12.895137        -74.330124            0.2686E-05  9.    -5
  7     64.316902         106.32243         49.542104            0.5110E-03 -1.    11
  8    -20.915721         73.293200         24.597502             0.000      1.   -12
  9    -62.589626        -124.45197        -117.81340            0.1057      1.   -13
 10    -29.986148        -59.623862         2.1437942             0.000     -1.    14
     21    303     12      7      4  20.870510      202.97087     0.77579519E-02 0.11800000    
  1     19.984982             0.000      9.    -2
  2    -2304.5997             0.000      9.     2
  5     44.163434        -9.0790230        -275.51846            0.9712E-05  9.    -5
  6     43.793483        -18.772833        -788.27967            0.8982E-05  9.     5
  7    -37.476225        -54.548990        -364.64234            0.1057     -1.    13
  8    -62.448396        -24.163636        -124.58028             0.000      1.   -14
  9     11.303643         100.65146        -730.63421            0.1057      1.   -13
 10    0.66406105         5.9130242       -0.95974209             0.000     -1.    14
     22    303     12     11      3  20.870510      179.53848     0.77579519E-02 0.11800000    
  1     531.61880             0.000      9.    21
  2    -146.20932             0.000      9.    21
  5    -51.187910        -17.658146        -23.475052            0.4495E-05  9.     5
  6     25.423589        -16.018729         306.06162            0.1619E-05  9.    -5
  7     103.34523         24.697635        -48.222650            0.5110E-03 -1.    11
  8    -12.101447         8.7434409         5.1177689             0.000      1.   -12
  9    -14.275269        0.51406780E-01    -8.1548432            0.1057      1.   -13
 10    -51.204197        0.18439183         154.08263             0.000     -1.    14
     23    303     12     11      1  20.870510      175.58824     0.77579519E-02 0.11800000    
  1     30.177828             0.000      9.    21
  2    -1380.8486             0.000      9.    21
  5    -41.799491         47.243209        -531.89635            0.7225E-05  9.     5
  6    -39.590251        -38.332773        -53.726656            0.3551E-05  9.    -5
  7     33.358444        -13.332419        -76.092951            0.5110E-03 -1.    11
  8    -4.7648020        -50.534373        -427.17693             0.000      1.   -12
  9     45.382330         47.239237        -264.96689            0.5110E-03  1.   -11
 10     7.4137698         7.7171186         3.1890257             0.000     -1.    12
     24    303     12     11      1  20.870510      187.96918     0.77579519E-02 0.11800000    
  1     720.79382             0.000      9.    21
  2    -55.051626             0.000      9.    21
  5     46.556163         80.131558         102.33631            0.3416E-05  9.     5
  6    -13.943954        -66.649112         89.250532            0.3190E-05  9.    -5
  7     40.049750        -33.835211         98.332810            0.5110E-03 -1.    11
  8    -23.458523        -15.242725         3.7850131             0.000      1.   -12
  9    -5.0540055         3.6562449        -2.9709719            0.5110E-03  1.   -11
 10    -44.149430         31.939246         375.00850             0.000     -1.    12
     25    303     12     12      4  20.870510      182.10822     0.77579519E-02 0.11800000    
  1     114.15266             0.000      9.    21
  2    -298.40578             0.000      9.    21
  5    -73.213347         23.804301        -51.247559            0.4801E-06  9.     5
  6    -1.1139772        -76.725941        -11.606320            0.1501E-05  9.    -5
  7     52.159057         14.565380        -38.283741            0.1057     -1.    13
  8   -0.15409356         9.9326891         30.942071             0.000      1.   -14
  9     16.865950         21.475799        -125.92733            0.1057      1.   -13
 10     5.4564111         6.9477729         11.869764             0.000     -1.    14
     26    303     12      7      4  20.870510      208.15659     0.77579519E-02 0.11800000    
  1     444.83520             0.000      9.    -2
  2    -122.92496             0.000      9.     2
  5     97.753449        -55.842348         52.785636            0.7845E-06  9.    -5
  6    -76.718321         9.8279417         208.01394            0.2392E-05  9.     5
  7     31.438003        -10.302590        -20.423059            0.1057     -1.    13
  8    -45.921210        -11.409821       -0.75406441             0.000      1.   -14
  9    -2.0414842         21.102702        -15.899549            0.1057      1.   -13
 10    -4.5104363         46.624115         98.187336             0.000     -1.    14
     27    303     12     11      3  20.870510      309.88574     0.77579519E-02 0.11800000    
  1     171.98972             0.000      9.    21
  2    -694.26285             0.000      9.    21
  5    -185.78431        -43.130227        -365.46203            0.8972E-05  9.     5
  6     16.609232        -35.389645         16.939177            0.2534E-05  9.    -5
  7     12.092429        0.48435056         6.4289573            0.5110E-03 -1.    11
  8    -79.196724         1.4629413        -93.747319             0.000      1.   -12
  9     146.87979         47.600281        -93.886221            0.1057      1.   -13
 10     89.399583         28.972299         7.4543025             0.000     -1.    14
     28    303     12     11      3  20.870510      176.09597     0.77579519E-02 0.11800000    
  1     243.79503             0.000      9.    21
  2    -260.46049             0.000      9.    21
  5    -15.851246         20.296239         17.745477            0.3654E-05  9.     5
  6    -5.0359828        -59.882045         75.477007            0.1067E-05  9.    -5
  7     55.489197        -29.265352        -167.73624            0.5110E-03 -1.    11
  8    -25.395243        -11.681452        -38.688050             0.000      1.   -12
  9    -2.6747557         23.396489        -12.319187            0.1057      1.   -13
 10    -6.5319701         57.136121         108.85553             0.000     -1.    14
     29    303     12     11      4  20.870510      203.70550     0.77579519E-02 0.11800000    
  1     68.538735             0.000      9.    21
  2    -764.92988             0.000      9.    21
  5    -10.515831         66.233173        -115.08090            0.6312E-05  9.     5
  6     44.677468         52.795195        -93.148709            0.9920E-06  9.    -5
  7     14.287236        -5.5738270        -29.343633            0.1057     -1.    13
  8    -105.77183        -33.988145        -394.06203             0.000      1.   -14
  9     37.058253        -51.373588        -81.521379            0.1057      1.   -13
 10     20.264700        -28.092808         16.765506             0.000     -1.    14
     30    303     12      7      1  20.870510      229.57062     0.77579519E-02 0.11800000    
  1     69.287737             0.000      9.    -2
  2    -791.46493             0.000      9.     2
  5    -87.691011         34.372901        -39.682723            0.2563E-05  9.    -5
  6     132.84681        -49.194776        -307.01034            0.3364E-05  9.     5
  7     23.798413         20.331091        -101.68139            0.5110E-03 -1.    11
  8    -61.551421         26.450045        -134.78306             0.000      1.   -12
  9    -5.8177849        -25.116482        -149.05907            0.5110E-03  1.   -11
 10    -1.5850076        -6.8427788         10.039389             0.000     -1.    12
     31    303     12     12      2  20.870510      195.72048     0.77579519E-02 0.11800000    
  1     834.19876             0.000      9.    21
  2    -148.95829             0.000      9.    21
  5     15.243827        -63.774122         297.48291            0.7795E-05  9.     5
  6     18.143992        -62.469019        0.11255582E-01        0.1742E-05  9.    -5
  7    -74.346108         26.018210         433.90398            0.1057     -1.    13
  8    -23.198636         3.8063421         20.079224             0.000      1.   -14
  9     43.325247         65.111586        -68.406123            0.5110E-03  1.   -11
 10     20.831678         31.307003         2.1692190             0.000     -1.    12
     32    303     12     11      4  20.870510      197.18578     0.77579519E-02 0.11800000    
  1     529.68479             0.000      9.    21
  2    -73.406648             0.000      9.    21
  5     54.629175        -31.939255         29.388705            0.1657E-05  9.     5
  6     42.589315         69.193332         43.984782            0.1610E-05  9.    -5
  7     2.1340135        -41.569036         179.15720            0.1057     -1.    13
  8    -39.892521        -17.140051         18.994966             0.000      1.   -14
  9    -10.511523         3.7928843        -5.4361501            0.1057      1.   -13
 10    -48.948460         17.662126         190.18864             0.000     -1.    14
     33    303     12     11      4  20.870510      307.85526     0.77579519E-02 0.11800000    
  1     1550.4834             0.000      9.    21
  2    -193.90110             0.000      9.    21
  5    -121.78879         30.747692        -38.950129            0.1086E-04  9.     5
  6     170.42737        -9.7225958         717.23652            0.1394E-04  9.    -5
  7    -36.953064        -44.158092         35.769188            0.1057     -1.    13
  8    -83.512048        -62.137040        -40.267269             0.000      1.   -14
  9     4.2361644         5.0290310         1.3231491            0.1057      1.   -13
 10     67.590375         80.241005         681.47088             0.000     -1.    14
     34    303     12     12      4  20.870510      190.93865     0.77579519E-02 0.11800000    
  1     193.18201             0.000      9.    21
  2    -198.50690             0.000      9.    21
  5    -63.570403         74.989859        -9.7336813            0.2041E-05  9.     5
  6     28.759066         45.151728        -45.359256            0.2048E-05  9.    -5
  7     37.448057        -12.450917         10.276600            0.1057     -1.    13
  8    -35.494051        -14.784381         40.277296             0.000      1.   -14
  9     16.491606        -46.631115        -39.866772            0.1057      1.   -13
 10     16.365724        -46.275175         39.080924             0.000     -1.    14
     35    303     12     12      4  20.870510      245.22372     0.77579519E-02 0.11800000    
  1     438.39105             0.000      9.    21
  2    -381.55674             0.000      9.    21
  5    -97.253240        -75.061999         246.83814            0.6184E-05  9.     5
  6    -14.690410         71.910668        -30.178474            0.1664E-05  9.    -5
  7     23.068489        -56.174706         118.60208            0.1057     -1.    13
  8    -7.4613796        -20.710959        -8.9169709             0.000      1.   -14
  9     81.603492         67.796688        -268.49117            0.1057      1.   -13
 10     14.733049         12.240308        -1.0192920             0.000     -1.    14
     36    303     12     11      3  20.870510      185.81175     0.77579519E-02 0.11800000    
  1     67.759131             0.000      9.    21
  2    -528.87064             0.000      9.    21
  5     83.901035         9.7211253        -70.881378            0.3941E-05  9.     5
  6     19.389769        0.84372473E-01    -128.42813            0.1626E-05  9.    -5
  7     30.672849        -4.7584072        -106.39704            0.5110E-03 -1.    11
  8    -50.188328        -5.0882401        -110.30954             0.000      1.   -12
  9    -51.127880        0.25113433E-01    -67.558560            0.1057      1.   -13
 10    -32.647444        0.16036053E-01     22.463145             0.000     -1.    14
     37    303     12     12      4  20.870510      251.64695     0.77579519E-02 0.11800000    
  1     123.31493             0.000      9.    21
  2    -1082.9706             0.000      9.    21
  5    -111.67652        -41.055284        -75.539878            0.7392E-05  9.     5
  6     90.001999        -18.988661        -638.26411            0.5927E-05  9.    -5
  7    -2.2508531         16.238353        -16.656710            0.1057     -1.    13
  8    -67.263197         35.572078         49.724821             0.000      1.   -14
  9     77.924269         7.0358660        -281.91475            0.1057      1.   -13
 10     13.264303         1.1976482         2.9949032             0.000     -1.    14
     38    303     12     11      4  20.870510      184.39037     0.77579519E-02 0.11800000    
  1     117.16497             0.000      9.    21
  2    -488.52076             0.000      9.    21
  5     42.633905         65.364969        -153.73603            0.6130E-05  9.     5
  6     11.223282         58.544427        -9.2672473            0.1790E-05  9.    -5
  7     42.964521        -49.714614        -196.51742            0.1057     -1.    13
  8    -25.443383        -16.480046        -28.387268             0.000      1.   -14
  9    -32.824792        -26.541310        -33.399392            0.1057      1.   -13
 10    -38.553533        -31.173427         49.951564             0.000     -1.    14
     39    303     12      8      4  20.870510      202.49200     0.77579519E-02 0.11800000    
  1     708.47688             0.000      9.    -3
  2    -58.500425             0.000      9.     3
  5    -32.860870        -70.478653         118.24998            0.1472E-05  9.    -5
  6     112.56372        -15.155571         267.51752            0.1369E-05  9.     5
  7     17.073151         19.662667         39.272958            0.1057     -1.    13
  8    -87.139068         45.468530         127.80969             0.000      1.   -14
  9    -2.5268817         5.3760598        -13.412412            0.1057      1.   -13
 10    -7.1100508         15.126968         110.53872             0.000     -1.    14
     40    303     12     11      3  20.870510      211.85850     0.77579519E-02 0.11800000    
  1     680.84345             0.000      9.    21
  2    -105.63847             0.000      9.    21
  5    -33.172930        -9.3643904         163.43162            0.4889E-05  9.     5
  6    -15.776429         52.591334         70.127601            0.2673E-06  9.    -5
  7     143.67266        -26.089897         271.89546            0.5110E-03 -1.    11
  8     1.0154051        -10.019977         93.388759             0.000      1.   -12
  9    -53.287051        -3.9612784        -53.672817            0.1057      1.   -13
 10    -42.451651        -3.1557912         30.034357             0.000     -1.    14
     41    303     12     12      3  20.870510      209.94312     0.77579519E-02 0.11800000    
  1     762.32548             0.000      9.    21
  2    -86.468356             0.000      9.    21
  5     63.779522        -15.639592         132.16171            0.7469E-05  9.     5
  6     16.110605         23.792098        -13.737841            0.1895E-05  9.    -5
  7     47.087400         78.567799         374.15003            0.5110E-03 -1.    11
  8    -32.741175         24.203829         75.908579             0.000      1.   -12
  9    -28.962633        -34.091461        -7.3158435            0.1057      1.   -13
 10    -65.273720        -76.832672         114.69049             0.000     -1.    14
     42    303     12     12      4  20.870510      306.37440     0.77579519E-02 0.11800000    
  1     537.44883             0.000      9.    21
  2    -180.92403             0.000      9.    21
  5     7.7566367        -25.923636         75.259181            0.5332E-05  9.     5
  6    -1.6784649        -43.468331         27.817598            0.4361E-05  9.    -5
  7     237.29794         50.050087         177.46729            0.1057     -1.    13
  8     4.8817160         7.7581526        -7.5748714             0.000      1.   -14
  9    -94.923117         4.4291189        -8.4344997            0.1057      1.   -13
 10    -153.33471         7.1546079         91.990102             0.000     -1.    14
     43    303     12     11      2  20.870510      177.12684     0.77579519E-02 0.11800000    
  1     102.44818             0.000      9.    21
  2    -608.65868             0.000      9.    21
  5    -61.884381        -11.650843        -256.82299            0.1883E-05  9.     5
  6    -43.805836         35.561998         16.836993            0.1330E-05  9.    -5
  7     67.199948         34.468394        -239.68757            0.1057     -1.    13
  8    -15.143018         7.1298592        -7.2177142             0.000      1.   -14
  9     29.426059        -35.941928        -50.739014            0.5110E-03  1.   -11
 10     24.207227        -29.567480         31.419801             0.000     -1.    12
     44    303     12     11      2  20.870510      206.23268     0.77579519E-02 0.11800000    
  1     481.39909             0.000      9.    21
  2    -139.54311             0.000      9.    21
  5    -64.219658        -28.448828         29.324805            0.2474E-05  9.     5
  6    -14.888806         24.077355         143.95280            0.4689E-05  9.    -5
  7     23.439640         33.849978         2.5166260            0.1057     -1.    13
  8    -52.102982         53.963618        -48.962009             0.000      1.   -14
  9     20.659773        -15.995792        0.50297100            0.5110E-03  1.   -11
 10     87.112032        -67.446332         214.52078             0.000     -1.    12
     45    303     12     11      1  20.870510      175.19337     0.77579519E-02 0.11800000    
  1     147.29992             0.000      9.    21
  2    -215.18080             0.000      9.    21
  5     26.187722         65.315335        -43.299119            0.1363E-05  9.     5
  6    -48.997492         15.719619         37.014858            0.7059E-06  9.    -5
  7     12.914145        -24.283312        -33.624998            0.5110E-03 -1.    11
  8    -52.527326        -29.543714         10.736695             0.000      1.   -12
  9     37.516738        -16.352202        -63.161334            0.5110E-03  1.   -11
 10     24.906213        -10.855726         24.453020             0.000     -1.    12
     46    303     12     12      3  20.870510      179.81358     0.77579519E-02 0.11800000    
  1     69.997403             0.000      9.    21
  2    -474.65594             0.000      9.    21
  5     22.996913        -34.281735        -123.91880            0.3001E-05  9.     5
  6     5.7316640        -76.047482        -88.048903            0.1845E-05  9.    -5
  7     38.923042         29.824563         6.3077589            0.5110E-03 -1.    11
  8    -28.218747         33.034447        -40.102926             0.000      1.   -12
  9    -31.293733         37.672123        -166.90582            0.1057      1.   -13
 10    -8.1391393         9.7980851         8.0101536             0.000     -1.    14
     47    303     12     11      3  20.870510      178.21541     0.77579519E-02 0.11800000    
  1     28.100750             0.000      9.    21
  2    -1154.4542             0.000      9.    21
