1023 1005 1024 1006 1024 1024 1006 1006 48 11 0 3 2 2 3 3 2 2 3 
1023 1005 1024 1006 1024 1024 1007 1007 48 11 0 3 2 2 3 3 2 2 3 
1023 1023 1023 1023 1023 1023 1006 1006 43 10 0 3 2 2 3 3 2 2 3 
1023 1023 1023 1023 1023 1023 1024 1024 39 10 0 3 2 2 3 3 2 2 3 
1023 1023 1023 1023 1024 1024 1006 1006 43 10 0 3 2 2 3 3 2 2 3 
1023 1023 1023 1023 1024 1024 1024 1024 39 10 0 3 2 2 3 3 2 2 3 
1023 1023 1024 1024 1024 1024 1006 1006 43 11 0 3 2 2 3 3 2 2 3 
1023 1023 1024 1024 1024 1024 1007 1007 43 11 0 3 2 2 3 3 2 2 3 
1023 1023 1024 1024 1024 1024 1024 1024 39 11 0 3 2 2 3 3 2 2 3 
1023 1023 1024 1024 1024 1024 1025 1025 39 11 0 3 2 2 3 3 2 2 3 
1024 1006 1024 1006 1006 1006 1007 1007 53 12 0 3 2 2 3 3 2 2 2 
1024 1006 1024 1006 1006 1006 1007 1007 53 12 1 0 0 0 0 0 0 3 3 
1024 1006 1024 1006 1007 1007 1007 1007 53 12 0 3 2 2 3 3 2 2 2 
1024 1006 1024 1006 1007 1007 1007 1007 53 12 1 0 0 0 0 0 0 3 3 
1024 1006 1024 1006 1024 1024 1007 1007 48 12 0 3 2 2 3 3 2 2 2 
1024 1006 1024 1006 1024 1024 1007 1007 48 12 1 0 0 0 0 0 0 3 3 
1024 1006 1024 1006 1025 1025 1007 1007 48 12 0 3 2 2 3 3 2 2 2 
1024 1006 1024 1006 1025 1025 1007 1007 48 12 1 0 0 0 0 0 0 3 3 
1024 1006 1025 1007 1007 1007 1007 1007 53 13 0 3 2 2 3 2 3 3 2 
1024 1006 1025 1007 1007 1007 1008 1008 53 13 0 3 2 2 3 2 3 3 2 
1024 1006 1025 1007 1025 1025 1007 1007 48 13 0 3 2 2 3 2 3 3 2 
1024 1006 1025 1007 1025 1025 1008 1008 48 13 0 3 2 2 3 2 3 3 2 
1024 1024 1024 1024 1024 1024 1007 1007 43 12 0 3 2 2 3 3 2 2 2 
1024 1024 1024 1024 1024 1024 1007 1007 43 12 1 0 0 0 0 0 0 3 3 
1024 1024 1024 1024 1024 1024 1025 1025 39 12 0 3 2 2 3 3 2 2 2 
1024 1024 1024 1024 1024 1024 1025 1025 39 12 1 0 0 0 0 0 0 3 3 
1024 1024 1024 1024 1025 1025 1007 1007 43 12 0 3 2 2 3 3 2 2 2 
1024 1024 1024 1024 1025 1025 1007 1007 43 12 1 0 0 0 0 0 0 3 3 
1024 1024 1024 1024 1025 1025 1025 1025 39 12 0 3 2 2 3 3 2 2 2 
1024 1024 1024 1024 1025 1025 1025 1025 39 12 1 0 0 0 0 0 0 3 3 
1024 1024 1025 1025 1025 1025 1007 1007 43 13 0 3 2 2 3 2 3 3 2 
1024 1024 1025 1025 1025 1025 1008 1008 43 13 0 3 2 2 3 2 3 3 2 
1024 1024 1025 1025 1025 1025 1025 1025 39 13 0 3 2 2 3 2 3 3 2 
1024 1024 1025 1025 1025 1025 1026 1026 39 13 0 3 2 2 3 2 3 3 2 
1025 1007 1025 1007 1007 1007 1008 1008 53 14 0 3 2 2 2 2 3 3 2 
1025 1007 1025 1007 1007 1007 1008 1008 53 14 1 0 0 3 3 0 0 0 0 
1025 1007 1025 1007 1008 1008 1008 1008 53 14 0 3 2 2 2 2 3 3 2 
1025 1007 1025 1007 1008 1008 1008 1008 53 14 1 0 0 3 3 0 0 0 0 
1025 1007 1025 1007 1025 1025 1008 1008 48 14 0 3 2 2 2 2 3 3 2 
1025 1007 1025 1007 1025 1025 1008 1008 48 14 1 0 0 3 3 0 0 0 0 
1025 1007 1025 1007 1026 1026 1008 1008 48 14 0 3 2 2 2 2 3 3 2 
1025 1007 1025 1007 1026 1026 1008 1008 48 14 1 0 0 3 3 0 0 0 0 
1025 1007 1026 1008 1008 1008 1008 1008 53 15 0 2 2 3 2 2 3 3 2 
1025 1007 1026 1008 1008 1008 1008 1008 53 15 1 3 3 0 0 0 0 0 0 
1025 1007 1026 1008 1008 1008 1009 1009 53 15 0 2 2 3 2 2 3 3 2 
1025 1007 1026 1008 1008 1008 1009 1009 53 15 1 3 3 0 0 0 0 0 0 
1025 1007 1026 1008 1026 1026 1008 1008 48 15 0 2 2 3 2 2 3 3 2 
1025 1007 1026 1008 1026 1026 1008 1008 48 15 1 3 3 0 0 0 0 0 0 
1025 1007 1026 1008 1026 1026 1009 1009 48 15 0 2 2 3 2 2 3 3 2 
1025 1007 1026 1008 1026 1026 1009 1009 48 15 1 3 3 0 0 0 0 0 0 
1025 1025 1025 1025 1025 1025 1008 1008 43 14 0 3 2 2 2 2 3 3 2 
1025 1025 1025 1025 1025 1025 1008 1008 43 14 1 0 0 3 3 0 0 0 0 
1025 1025 1025 1025 1025 1025 1026 1026 39 14 0 3 2 2 2 2 3 3 2 
1025 1025 1025 1025 1025 1025 1026 1026 39 14 1 0 0 3 3 0 0 0 0 
1025 1025 1025 1025 1026 1026 1008 1008 43 14 0 3 2 2 2 2 3 3 2 
1025 1025 1025 1025 1026 1026 1008 1008 43 14 1 0 0 3 3 0 0 0 0 
1025 1025 1025 1025 1026 1026 1026 1026 39 14 0 3 2 2 2 2 3 3 2 
1025 1025 1025 1025 1026 1026 1026 1026 39 14 1 0 0 3 3 0 0 0 0 
1025 1025 1026 1026 1026 1026 1008 1008 43 15 0 2 2 3 2 2 3 3 2 
1025 1025 1026 1026 1026 1026 1008 1008 43 15 1 3 3 0 0 0 0 0 0 
1025 1025 1026 1026 1026 1026 1009 1009 43 15 0 2 2 3 2 2 3 3 2 
1025 1025 1026 1026 1026 1026 1009 1009 43 15 1 3 3 0 0 0 0 0 0 
1025 1025 1026 1026 1026 1026 1026 1026 39 15 0 2 2 3 2 2 3 3 2 
1025 1025 1026 1026 1026 1026 1026 1026 39 15 1 3 3 0 0 0 0 0 0 
1025 1025 1026 1026 1026 1026 1027 1027 39 15 0 2 2 3 2 2 3 3 2 
1025 1025 1026 1026 1026 1026 1027 1027 39 15 1 3 3 0 0 0 0 0 0 
1026 1008 1026 1008 1008 1008 1009 1009 53 16 0 2 3 3 2 2 3 3 2 
1026 1008 1026 1008 1009 1009 1009 1009 53 16 0 2 3 3 2 2 3 3 2 
1026 1008 1026 1008 1026 1026 1009 1009 48 16 0 2 3 3 2 2 3 3 2 
1026 1008 1026 1008 1027 1027 1009 1009 48 16 0 2 3 3 2 2 3 3 2 
1026 1008 1027 1009 1009 1009 1009 1009 53 17 0 2 3 3 2 2 3 3 2 
1026 1008 1027 1009 1009 1009 1010 1010 53 17 0 2 3 3 2 2 3 3 2 
1026 1008 1027 1009 1027 1027 1009 1009 48 17 0 2 3 3 2 2 3 3 2 
1026 1008 1027 1009 1027 1027 1010 1010 48 17 0 2 3 3 2 2 3 3 2 
1026 1026 1026 1026 1026 1026 1009 1009 43 16 0 2 3 3 2 2 3 3 2 
1026 1026 1026 1026 1026 1026 1027 1027 39 16 0 2 3 3 2 2 3 3 2 
1026 1026 1026 1026 1027 1027 1009 1009 43 16 0 2 3 3 2 2 3 3 2 
1026 1026 1026 1026 1027 1027 1027 1027 39 16 0 2 3 3 2 2 3 3 2 
1026 1026 1027 1027 1027 1027 1009 1009 43 17 0 2 3 3 2 2 3 3 2 
1026 1026 1027 1027 1027 1027 1010 1010 43 17 0 2 3 3 2 2 3 3 2 
1026 1026 1027 1027 1027 1027 1027 1027 39 17 0 2 3 3 2 2 3 3 2 
1026 1026 1027 1027 1027 1027 1028 1028 39 17 0 2 3 3 2 2 3 3 2 
1027 1009 1027 1009 1009 1009 1010 1010 53 18 0 2 3 3 2 2 3 3 2 
1027 1009 1027 1009 1010 1010 1010 1010 53 18 0 2 3 3 2 2 3 3 2 
1027 1009 1027 1009 1027 1027 1010 1010 48 18 0 2 3 3 2 2 3 3 2 
1027 1009 1027 1009 1028 1028 1010 1010 48 18 0 2 3 3 2 2 3 3 2 
1027 1009 1028 1010 1010 1010 1010 1010 53 19 0 2 3 3 2 2 3 3 2 
1027 1009 1028 1010 1010 1010 1011 1011 53 19 0 2 3 3 2 2 3 3 2 
1027 1009 1028 1010 1028 1028 1010 1010 48 19 0 2 3 3 2 2 3 3 2 
1027 1009 1028 1010 1028 1028 1011 1011 48 19 0 2 3 3 2 2 3 3 2 
1027 1027 1027 1027 1027 1027 1010 1010 43 18 0 2 3 3 2 2 3 3 2 
1027 1027 1027 1027 1027 1027 1028 1028 39 18 0 2 3 3 2 2 3 3 2 
1027 1027 1027 1027 1028 1028 1010 1010 43 18 0 2 3 3 2 2 3 3 2 
1027 1027 1027 1027 1028 1028 1028 1028 39 18 0 2 3 3 2 2 3 3 2 
1027 1027 1028 1028 1028 1028 1010 1010 43 19 0 2 3 3 2 2 3 3 2 
1027 1027 1028 1028 1028 1028 1011 1011 43 19 0 2 3 3 2 2 3 3 2 
1027 1027 1028 1028 1028 1028 1028 1028 39 19 0 2 3 3 2 2 3 3 2 
1027 1027 1028 1028 1028 1028 1029 1029 39 19 0 2 3 3 2 2 3 3 2 
1028 1010 1028 1010 1010 1010 1011 1011 53 20 0 2 3 3 2 2 3 3 2 
1028 1010 1028 1010 1011 1011 1011 1011 53 20 0 2 3 3 2 2 3 3 2 
1028 1010 1028 1010 1028 1028 1011 1011 48 20 0 2 3 3 2 2 3 3 2 
1028 1010 1028 1010 1029 1029 1011 1011 48 20 0 2 3 3 2 2 3 3 2 
1028 1010 1029 1011 1011 1011 1011 1011 53 21 0 2 3 3 2 2 3 3 2 
1028 1010 1029 1011 1011 1011 1012 1012 53 21 0 2 3 3 2 2 3 3 2 
1028 1010 1029 1011 1029 1029 1011 1011 48 21 0 2 3 3 2 2 3 3 2 
1028 1010 1029 1011 1029 1029 1012 1012 48 21 0 2 3 3 2 2 3 3 2 
1028 1028 1028 1028 1028 1028 1011 1011 43 20 0 2 3 3 2 2 3 3 2 
1028 1028 1028 1028 1028 1028 1029 1029 39 20 0 2 3 3 2 2 3 3 2 
1028 1028 1028 1028 1029 1029 1011 1011 43 20 0 2 3 3 2 2 3 3 2 
1028 1028 1028 1028 1029 1029 1029 1029 39 20 0 2 3 3 2 2 3 3 2 
1028 1028 1029 1029 1029 1029 1011 1011 43 21 0 2 3 3 2 2 3 3 2 
1028 1028 1029 1029 1029 1029 1012 1012 43 21 0 2 3 3 2 2 3 3 2 
1028 1028 1029 1029 1029 1029 1029 1029 39 21 0 2 3 3 2 2 3 3 2 
1028 1028 1029 1029 1029 1029 1030 1030 39 21 0 2 3 3 2 2 3 3 2 
1029 1011 1029 1011 1011 1011 1012 1012 53 22 0 2 3 3 2 2 3 3 2 
1029 1011 1029 1011 1012 1012 1012 1012 53 22 0 2 3 3 2 2 3 3 2 
1029 1011 1029 1011 1029 1029 1012 1012 48 22 0 2 3 3 2 2 3 3 2 
1029 1011 1029 1011 1030 1030 1012 1012 48 22 0 2 3 3 2 2 3 3 2 
1029 1011 1030 1012 1012 1012 1012 1012 53 23 0 2 3 3 2 1 3 3 1 
1029 1011 1030 1012 1012 1012 1012 1012 53 23 1 0 0 0 0 2 4 4 0 
1029 1011 1030 1012 1012 1012 1013 1013 53 23 0 2 3 3 2 1 3 3 1 
1029 1011 1030 1012 1012 1012 1013 1013 53 23 1 0 0 0 0 2 4 4 0 
1029 1011 1030 1012 1030 1030 1012 1012 48 23 0 2 3 3 2 1 3 3 1 
1029 1011 1030 1012 1030 1030 1012 1012 48 23 1 0 0 0 0 2 4 4 0 
1029 1011 1030 1012 1030 1030 1013 1013 48 23 0 2 3 3 2 1 3 3 1 
1029 1011 1030 1012 1030 1030 1013 1013 48 23 1 0 0 0 0 2 4 4 0 
1029 1029 1029 1029 1029 1029 1012 1012 43 22 0 2 3 3 2 2 3 3 2 
1029 1029 1029 1029 1029 1029 1030 1030 39 22 0 2 3 3 2 2 3 3 2 
1029 1029 1029 1029 1030 1030 1012 1012 43 22 0 2 3 3 2 2 3 3 2 
1029 1029 1029 1029 1030 1030 1030 1030 39 22 0 2 3 3 2 2 3 3 2 
1029 1029 1030 1030 1030 1030 1012 1012 43 23 0 2 3 3 2 1 3 3 1 
1029 1029 1030 1030 1030 1030 1012 1012 43 23 1 0 0 0 0 2 4 4 0 
1029 1029 1030 1030 1030 1030 1013 1013 43 23 0 2 3 3 2 1 3 3 1 
1029 1029 1030 1030 1030 1030 1013 1013 43 23 1 0 0 0 0 2 4 4 0 
1029 1029 1030 1030 1030 1030 1030 1030 39 23 0 2 3 3 2 1 3 3 1 
1029 1029 1030 1030 1030 1030 1030 1030 39 23 1 0 0 0 0 2 4 4 0 
1029 1029 1030 1030 1030 1030 1031 1031 39 23 0 2 3 3 2 1 3 3 1 
1029 1029 1030 1030 1030 1030 1031 1031 39 23 1 0 0 0 0 2 4 4 0 
1030 1012 1030 1012 1012 1012 1013 1013 53 24 0 2 3 3 2 1 4 4 1 
1030 1012 1030 1012 1013 1013 1013 1013 53 24 0 2 3 3 2 1 4 4 1 
1030 1012 1030 1012 1030 1030 1013 1013 48 24 0 2 3 3 2 1 4 4 1 
1030 1012 1030 1012 1031 1031 1013 1013 48 24 0 2 3 3 2 1 4 4 1 
1030 1012 1031 1013 1013 1013 1013 1013 53 25 0 2 3 3 1 1 4 4 1 
1030 1012 1031 1013 1013 1013 1013 1013 53 25 1 0 0 4 2 0 0 0 0 
1030 1012 1031 1013 1013 1013 1014 1014 53 25 0 2 3 3 1 1 4 4 1 
1030 1012 1031 1013 1013 1013 1014 1014 53 25 1 0 0 4 2 0 0 0 0 
1030 1012 1031 1013 1031 1031 1013 1013 48 25 0 2 3 3 1 1 4 4 1 
1030 1012 1031 1013 1031 1031 1013 1013 48 25 1 0 0 4 2 0 0 0 0 
1030 1012 1031 1013 1031 1031 1014 1014 48 25 0 2 3 3 1 1 4 4 1 
