v0.0 0 1 383
999 0 0 0 0 0 0
7.4371   207.24   0.0729357
7.48421   209.08   0.0733747
7.52781   210.92   0.0759943
7.57027   212.76   0.0774237
7.60875   214.6   0.0818526
7.64949   216.44   0.0747268
7.69832   218.28   0.0711351
7.74153   220.12   0.0769696
7.78006   221.96   0.0733954
7.81308   223.8   0.0733518
7.86271   225.64   0.0765799
7.90155   227.48   0.0697613
7.94517   229.32   0.0707408
7.98909   231.16   0.0687903
8.02649   233   0.077148
8.06674   234.84   0.073534
8.09826   236.68   0.0695646
8.14654   238.52   0.0695575
8.17869   240.36   0.0735805
8.22393   242.2   0.0645211
8.26675   244.04   0.0734289
8.29988   245.88   0.0726436
8.34035   247.72   0.0770289
8.36605   249.56   0.066324
8.41348   251.4   0.0712202
8.45217   253.24   0.0597781
8.49333   255.08   0.0712224
8.5286   256.92   0.0691276
8.56957   258.76   0.0613351
8.59613   260.6   0.0707979
8.6293   262.44   0.0683693
8.66952   264.28   0.0672602
8.70992   266.12   0.0690251
8.74059   267.96   0.0678006
8.78091   269.8   0.0703603
8.82342   271.64   0.0698592
8.85444   273.48   0.0635241
8.88129   275.32   0.068118
8.92304   277.16   0.0672615
8.96539   279   0.0669053
8.98874   280.84   0.0675214
9.02936   282.68   0.0626561
9.05146   284.52   0.0618413
9.09975   286.36   0.067305
9.13181   288.2   0.0624808
9.16223   290.04   0.0738317
9.19764   291.88   0.0640252
9.23182   293.72   0.0717089
9.26432   295.56   0.0715905
9.29571   297.4   0.0656471
9.32891   299.24   0.0685867
9.36796   301.08   0.0566036
9.3924   302.92   0.0623457
9.43309   304.76   0.0642572
9.45892   306.6   0.0673392
9.49039   308.44   0.0606227
9.52461   310.28   0.0644356
9.56191   312.12   0.0599978
9.58996   313.96   0.0663888
9.61826   315.8   0.0690972
9.64881   317.64   0.062358
9.68532   319.48   0.0640343
9.71346   321.32   0.0596265
9.74736   323.16   0.0630057
9.77449   325   0.065062
9.80807   326.84   0.0624135
9.83848   328.68   0.0659018
9.86994   330.52   0.0654728
9.89882   332.36   0.05925
9.94066   334.2   0.0702854
9.96284   336.04   0.0645058
9.99215   337.88   0.0711629
10.0287   339.72   0.0638328
10.0501   341.56   0.0570624
10.0768   343.4   0.0598413
10.111   345.24   0.0554331
10.1422   347.08   0.0613107
10.1759   348.92   0.061962
10.2074   350.76   0.0632222
10.2257   352.6   0.0628338
10.2596   354.44   0.0624535
10.2875   356.28   0.0674524
10.3238   358.12   0.067111
10.336   359.96   0.0559219
10.3757   361.8   0.0550264
10.4119   363.64   0.0620144
10.439   365.48   0.0595865
10.4632   367.32   0.0670355
10.5009   369.16   0.0617812
10.5198   371   0.0568518
10.5447   372.84   0.0614797
10.5763   374.68   0.0637874
10.6003   376.52   0.0610665
10.6331   378.36   0.0683924
10.6585   380.2   0.0551784
10.6879   382.04   0.0586231
10.7191   383.88   0.0607409
10.7368   385.72   0.0595514
10.7758   387.56   0.0615865
10.8008   389.4   0.061683
10.8324   391.24   0.0741212
10.8506   393.08   0.0622609
10.8799   394.92   0.0547387
10.9025   396.76   0.0592907
10.9353   398.6   0.0575335
10.9603   400.44   0.0579517
10.9847   402.28   0.065585
11.0166   404.12   0.0634519
11.0428   405.96   0.0602939
11.0663   407.8   0.0614555
11.0958   409.64   0.0646793
11.1205   411.48   0.056908
11.1488   413.32   0.0608068
11.168   415.16   0.0593579
11.2064   417   0.055742
11.2293   418.84   0.0620603
11.2436   420.68   0.0580573
11.2692   422.52   0.0645223
11.3027   424.36   0.0508573
11.328   426.2   0.0606757
11.3558   428.04   0.0611473
11.3834   429.88   0.0630417
11.403   431.72   0.0618116
11.4216   433.56   0.0594204
11.4584   435.4   0.0605165
11.4752   437.24   0.0556878
11.5148   439.08   0.0614793
11.5338   440.92   0.0612654
11.562   442.76   0.0654674
11.5796   444.6   0.0593629
11.6075   446.44   0.0557512
11.6309   448.28   0.0594629
11.6573   450.12   0.0525619
11.6905   451.96   0.0657882
11.707   453.8   0.0573068
11.7301   455.64   0.0586417
11.753   457.48   0.059997
11.7794   459.32   0.0596593
11.8037   461.16   0.0620554
11.8268   463   0.0641815
11.8624   464.84   0.0599538
11.8769   466.68   0.0638894
11.905   468.52   0.0622804
11.921   470.36   0.0561567
11.951   472.2   0.056057
11.9702   474.04   0.0541234
12.003   475.88   0.0631467
12.0252   477.72   0.0596797
12.0451   479.56   0.0594589
12.0728   481.4   0.0601396
12.0963   483.24   0.0602884
12.1145   485.08   0.0643149
12.1433   486.92   0.0621962
12.166   488.76   0.0614328
12.1868   490.6   0.0618902
12.2169   492.44   0.0570669
12.2322   494.28   0.059827
12.2484   496.12   0.0578224
12.2865   497.96   0.0543553
12.313   499.8   0.0567425
12.3316   501.64   0.0638583
12.3527   503.48   0.0596887
12.3786   505.32   0.0560335
12.4043   507.16   0.058178
12.4215   509   0.0560923
12.447   510.84   0.0586515
12.4682   512.68   0.0576225
12.4942   514.52   0.0534317
12.5082   516.36   0.0547767
12.5429   518.2   0.0578597
12.5634   520.04   0.0544057
12.5789   521.88   0.0544399
12.6059   523.72   0.0580511
12.625   525.56   0.0585702
12.6563   527.4   0.0549335
12.6702   529.24   0.0591612
12.6963   531.08   0.0586734
12.7154   532.92   0.0569275
12.7409   534.76   0.0522496
12.7664   536.6   0.0630488
12.7864   538.44   0.0553176
12.8121   540.28   0.0573302
12.8326   542.12   0.0577868
12.8565   543.96   0.0692002
12.8707   545.8   0.0589065
12.8956   547.64   0.0572177
12.9235   549.48   0.0614194
12.9283   551.32   0.0577733
12.9552   553.16   0.0619303
12.9882   555   0.0584705
13.0048   556.84   0.0548058
13.0321   558.68   0.0547714
13.0483   560.52   0.0554582
13.0663   562.36   0.0524968
13.0925   564.2   0.0622274
13.1214   566.04   0.0515883
13.1395   567.88   0.0560531
13.1588   569.72   0.0599552
13.1793   571.56   0.051617
13.2047   573.4   0.0546262
13.2217   575.24   0.062275
13.2394   577.08   0.0496842
13.268   578.92   0.0560684
13.2845   580.76   0.0581454
13.3135   582.6   0.0599693
13.328   584.44   0.0468703
13.3497   586.28   0.0579695
13.3763   588.12   0.0541198
13.3894   589.96   0.0484466
13.421   591.8   0.0581987
13.4376   593.64   0.0595857
13.4479   595.48   0.0626497
13.4762   597.32   0.0560775
13.4946   599.16   0.0518428
13.5117   601   0.0615928
13.5373   602.84   0.0539115
13.5597   604.68   0.0549599
13.5871   606.52   0.054173
13.597   608.36   0.0584947
13.6221   610.2   0.0584645
13.6436   612.04   0.0597831
13.6632   613.88   0.0552515
13.6885   615.72   0.0566402
13.7071   617.56   0.0502309
13.7355   619.4   0.0583362
13.7478   621.24   0.0520739
13.7562   623.08   0.0535794
13.7807   624.92   0.0525544
13.8094   626.76   0.0551214
13.8358   628.6   0.0632088
13.843   630.44   0.0518682
13.8667   632.28   0.0598049
13.8885   634.12   0.0562164
13.905   635.96   0.0553968
13.9308   637.8   0.0615102
13.9531   639.64   0.0562279
13.9676   641.48   0.0519798
13.9922   643.32   0.0577775
14.0027   645.16   0.0567614
14.036   647   0.0577662
14.0437   648.84   0.0523733
14.064   650.68   0.0516556
14.0943   652.52   0.0542432
14.0961   654.36   0.0587498
14.1284   656.2   0.0490543
14.1543   658.04   0.0601552
14.1677   659.88   0.0499897
14.1828   661.72   0.0621942
14.2132   663.56   0.054894
14.2257   665.4   0.0570788
14.2396   667.24   0.0453418
14.2552   669.08   0.0568425
14.2805   670.92   0.0628924
14.3045   672.76   0.0612191
14.3247   674.6   0.0501857
14.3395   676.44   0.0568545
14.3629   678.28   0.0516383
14.3868   680.12   0.0616881
14.3994   681.96   0.0470277
14.4194   683.8   0.0489888
14.4439   685.64   0.0512801
14.4495   687.48   0.0500181
14.4678   689.32   0.0483927
14.4829   691.16   0.0472457
14.4986   693   0.0483458
14.5108   694.84   0.0453977
14.5318   696.68   0.0420683
14.5392   698.52   0.0367716
14.5462   700.36   0.0362898
14.5523   702.2   0.0317814
14.5577   704.04   0.0317587
14.5618   705.88   0.0267582
14.5646   707.72   0.0247656
14.5762   709.56   0.0239954
