100542,0x2d20403d00000000,1,0
100543,0x2d20403f00000000,1,0
100542,0x2d20423d00000000,2,0
100543,0x2d20423f00000000,2,0
100542,0x2d20443d00000000,3,0
100543,0x2d20443f00000000,3,0
100542,0x2d20463d00000000,4,0
100543,0x2d20463f00000000,4,0
100606,0x2d20483d00000000,1,0
100607,0x2d20483f00000000,1,0
100606,0x2d204a3d00000000,2,0
100607,0x2d204a3f00000000,2,0
100606,0x2d204c3d00000000,3,0
100607,0x2d204c3f00000000,3,0
100606,0x2d204e3d00000000,4,0
100607,0x2d204e3f00000000,4,0
100670,0x2d20503d00000000,1,0
100671,0x2d20503f00000000,1,0
100670,0x2d20523d00000000,2,0
100671,0x2d20523f00000000,2,0
100670,0x2d20543d00000000,3,0
100671,0x2d20543f00000000,3,0
100670,0x2d20563d00000000,4,0
100671,0x2d20563f00000000,4,0
100734,0x2d20583d00000000,1,0
100735,0x2d20583f00000000,1,0
100734,0x2d205a3d00000000,2,0
100735,0x2d205a3f00000000,2,0
100734,0x2d205c3d00000000,3,0
100735,0x2d205c3f00000000,3,0
100734,0x2d205e3d00000000,4,0
100735,0x2d205e3f00000000,4,0
100798,0x2d20603d00000000,1,0
100799,0x2d20603f00000000,1,0
100798,0x2d20623d00000000,2,0
100799,0x2d20623f00000000,2,0
100798,0x2d20643d00000000,3,0
100799,0x2d20643f00000000,3,0
100798,0x2d20663d00000000,4,0
100799,0x2d20663f00000000,4,0
100862,0x2d20683d00000000,1,0
100863,0x2d20683f00000000,1,0
100862,0x2d206a3d00000000,2,0
100863,0x2d206a3f00000000,2,0
100862,0x2d206c3d00000000,3,0
100863,0x2d206c3f00000000,3,0
100862,0x2d206e3d00000000,4,0
100863,0x2d206e3f00000000,4,0
300926,0x2d24003d00000000,1,0
300927,0x2d24003f00000000,1,0
300926,0x2d24023d00000000,2,0
300927,0x2d24023f00000000,2,0
300926,0x2d24043d00000000,3,0
300927,0x2d24043f00000000,3,0
100030,0x2d40003d00000000,5,0
100031,0x2d40003f00000000,5,0
100030,0x2d40023d00000000,6,0
100031,0x2d40023f00000000,6,0
100030,0x2d40043d00000000,7,0
100031,0x2d40043f00000000,7,0
100030,0x2d40063d00000000,8,0
100031,0x2d40063f00000000,8,0
100094,0x2d40083d00000000,5,0
100095,0x2d40083f00000000,5,0
100094,0x2d400a3d00000000,6,0
100095,0x2d400a3f00000000,6,0
100094,0x2d400c3d00000000,7,0
100095,0x2d400c3f00000000,7,0
100094,0x2d400e3d00000000,8,0
100095,0x2d400e3f00000000,8,0
100158,0x2d40103d00000000,5,0
100159,0x2d40103f00000000,5,0
100158,0x2d40123d00000000,6,0
100159,0x2d40123f00000000,6,0
100158,0x2d40143d00000000,7,0
100159,0x2d40143f00000000,7,0
100158,0x2d40163d00000000,8,0
100159,0x2d40163f00000000,8,0
100222,0x2d40183d00000000,5,0
100223,0x2d40183f00000000,5,0
100222,0x2d401a3d00000000,6,0
100223,0x2d401a3f00000000,6,0
100222,0x2d401c3d00000000,7,0
100223,0x2d401c3f00000000,7,0
100222,0x2d401e3d00000000,8,0
100223,0x2d401e3f00000000,8,0
100286,0x2d40203d00000000,5,0
100287,0x2d40203f00000000,5,0
100286,0x2d40223d00000000,6,0
100287,0x2d40223f00000000,6,0
100286,0x2d40243d00000000,7,0
100287,0x2d40243f00000000,7,0
100286,0x2d40263d00000000,8,0
100287,0x2d40263f00000000,8,0
100350,0x2d40283d00000000,5,0
100351,0x2d40283f00000000,5,0
100350,0x2d402a3d00000000,6,0
100351,0x2d402a3f00000000,6,0
100350,0x2d402c3d00000000,7,0
100351,0x2d402c3f00000000,7,0
100350,0x2d402e3d00000000,8,0
100351,0x2d402e3f00000000,8,0
100414,0x2d40303d00000000,5,0
100415,0x2d40303f00000000,5,0
100414,0x2d40323d00000000,6,0
100415,0x2d40323f00000000,6,0
100414,0x2d40343d00000000,7,0
100415,0x2d40343f00000000,7,0
100414,0x2d40363d00000000,8,0
100415,0x2d40363f00000000,8,0
100478,0x2d40383d00000000,5,0
100479,0x2d40383f00000000,5,0
100478,0x2d403a3d00000000,6,0
100479,0x2d403a3f00000000,6,0
100478,0x2d403c3d00000000,7,0
100479,0x2d403c3f00000000,7,0
100478,0x2d403e3d00000000,8,0
100479,0x2d403e3f00000000,8,0
100542,0x2d40403d00000000,5,0
100543,0x2d40403f00000000,5,0
100542,0x2d40423d00000000,6,0
100543,0x2d40423f00000000,6,0
100542,0x2d40443d00000000,7,0
100543,0x2d40443f00000000,7,0
100542,0x2d40463d00000000,8,0
100543,0x2d40463f00000000,8,0
100606,0x2d40483d00000000,5,0
100607,0x2d40483f00000000,5,0
100606,0x2d404a3d00000000,6,0
100607,0x2d404a3f00000000,6,0
100606,0x2d404c3d00000000,7,0
100607,0x2d404c3f00000000,7,0
100606,0x2d404e3d00000000,8,0
100607,0x2d404e3f00000000,8,0
100670,0x2d40503d00000000,5,0
100671,0x2d40503f00000000,5,0
100670,0x2d40523d00000000,6,0
100671,0x2d40523f00000000,6,0
100670,0x2d40543d00000000,7,0
100671,0x2d40543f00000000,7,0
100670,0x2d40563d00000000,8,0
100671,0x2d40563f00000000,8,0
100734,0x2d40583d00000000,5,0
100735,0x2d40583f00000000,5,0
100734,0x2d405a3d00000000,6,0
100735,0x2d405a3f00000000,6,0
100734,0x2d405c3d00000000,7,0
100735,0x2d405c3f00000000,7,0
100734,0x2d405e3d00000000,8,0
100735,0x2d405e3f00000000,8,0
100798,0x2d40603d00000000,5,0
100799,0x2d40603f00000000,5,0
100798,0x2d40623d00000000,6,0
100799,0x2d40623f00000000,6,0
100798,0x2d40643d00000000,7,0
100799,0x2d40643f00000000,7,0
100798,0x2d40663d00000000,8,0
100799,0x2d40663f00000000,8,0
100862,0x2d40683d00000000,5,0
100863,0x2d40683f00000000,5,0
100862,0x2d406a3d00000000,6,0
100863,0x2d406a3f00000000,6,0
100862,0x2d406c3d00000000,7,0
100863,0x2d406c3f00000000,7,0
100862,0x2d406e3d00000000,8,0
100863,0x2d406e3f00000000,8,0
300926,0x2d44003d00000000,5,0
300927,0x2d44003f00000000,5,0
100030,0x2d60003d00000000,9,0
100031,0x2d60003f00000000,9,0
100094,0x2d60023d00000000,9,0
100095,0x2d60023f00000000,9,0
100158,0x2d60043d00000000,9,0
100159,0x2d60043f00000000,9,0
100222,0x2d60063d00000000,9,0
100223,0x2d60063f00000000,9,0
100286,0x2d60083d00000000,9,0
100287,0x2d60083f00000000,9,0
100350,0x2d600a3d00000000,9,0
100351,0x2d600a3f00000000,9,0
100414,0x2d600c3d00000000,9,0
100415,0x2d600c3f00000000,9,0
100478,0x2d600e3d00000000,9,0
100479,0x2d600e3f00000000,9,0
100542,0x2d60103d00000000,9,0
100543,0x2d60103f00000000,9,0
100606,0x2d60123d00000000,9,0
100607,0x2d60123f00000000,9,0
100670,0x2d60143d00000000,9,0
100671,0x2d60143f00000000,9,0
100734,0x2d60163d00000000,9,0
100735,0x2d60163f00000000,9,0
100798,0x2d60183d00000000,9,0
100799,0x2d60183f00000000,9,0
100862,0x2d601a3d00000000,9,0
100863,0x2d601a3f00000000,9,0
100028,0x2d00003900000000,0,0
100029,0x2d00003b00000000,0,0
100092,0x2d00023900000000,0,0
100093,0x2d00023b00000000,0,0
100156,0x2d00043900000000,0,0
100157,0x2d00043b00000000,0,0
100220,0x2d00063900000000,0,0
100221,0x2d00063b00000000,0,0
100284,0x2d00083900000000,0,0
100285,0x2d00083b00000000,0,0
100348,0x2d000a3900000000,0,0
100349,0x2d000a3b00000000,0,0
100412,0x2d000c3900000000,0,0
100413,0x2d000c3b00000000,0,0
100476,0x2d000e3900000000,0,0
100477,0x2d000e3b00000000,0,0
100540,0x2d00103900000000,0,0
100541,0x2d00103b00000000,0,0
100604,0x2d00123900000000,0,0
100605,0x2d00123b00000000,0,0
100668,0x2d00143900000000,0,0
100669,0x2d00143b00000000,0,0
100732,0x2d00163900000000,0,0
100733,0x2d00163b00000000,0,0
100796,0x2d00183900000000,0,0
100797,0x2d00183b00000000,0,0
100860,0x2d001a3900000000,0,0
100861,0x2d001a3b00000000,0,0
300924,0x2d001c3900000000,0,0
300925,0x2d001c3b00000000,0,0
100028,0x2d20003900000000,1,0
100029,0x2d20003b00000000,1,0
100028,0x2d20023900000000,2,0
100029,0x2d20023b00000000,2,0
100028,0x2d20043900000000,3,0
100029,0x2d20043b00000000,3,0
100028,0x2d20063900000000,4,0
100029,0x2d20063b00000000,4,0
100092,0x2d20083900000000,1,0
100093,0x2d20083b00000000,1,0
100092,0x2d200a3900000000,2,0
100093,0x2d200a3b00000000,2,0
100092,0x2d200c3900000000,3,0
100093,0x2d200c3b00000000,3,0
100092,0x2d200e3900000000,4,0
100093,0x2d200e3b00000000,4,0
100156,0x2d20103900000000,1,0
100157,0x2d20103b00000000,1,0
100156,0x2d20123900000000,2,0
100157,0x2d20123b00000000,2,0
100156,0x2d20143900000000,3,0
100157,0x2d20143b00000000,3,0
100156,0x2d20163900000000,4,0
100157,0x2d20163b00000000,4,0
100220,0x2d20183900000000,1,0
100221,0x2d20183b00000000,1,0
100220,0x2d201a3900000000,2,0
100221,0x2d201a3b00000000,2,0
100220,0x2d201c3900000000,3,0
100221,0x2d201c3b00000000,3,0
100220,0x2d201e3900000000,4,0
100221,0x2d201e3b00000000,4,0
100284,0x2d20203900000000,1,0
100285,0x2d20203b00000000,1,0
100284,0x2d20223900000000,2,0
100285,0x2d20223b00000000,2,0
100284,0x2d20243900000000,3,0
100285,0x2d20243b00000000,3,0
100284,0x2d20263900000000,4,0
100285,0x2d20263b00000000,4,0
100348,0x2d20283900000000,1,0
100349,0x2d20283b00000000,1,0
100348,0x2d202a3900000000,2,0
100349,0x2d202a3b00000000,2,0
100348,0x2d202c3900000000,3,0
100349,0x2d202c3b00000000,3,0
100348,0x2d202e3900000000,4,0
100349,0x2d202e3b00000000,4,0
100412,0x2d20303900000000,1,0
100413,0x2d20303b00000000,1,0
100412,0x2d20323900000000,2,0
100413,0x2d20323b00000000,2,0
100412,0x2d20343900000000,3,0
100413,0x2d20343b00000000,3,0
100412,0x2d20363900000000,4,0
100413,0x2d20363b00000000,4,0
100476,0x2d20383900000000,1,0
100477,0x2d20383b00000000,1,0
100476,0x2d203a3900000000,2,0
100477,0x2d203a3b00000000,2,0
100476,0x2d203c3900000000,3,0
100477,0x2d203c3b00000000,3,0
100476,0x2d203e3900000000,4,0
100477,0x2d203e3b00000000,4,0
100540,0x2d20403900000000,1,0
100541,0x2d20403b00000000,1,0
100540,0x2d20423900000000,2,0
100541,0x2d20423b00000000,2,0
100540,0x2d20443900000000,3,0
100541,0x2d20443b00000000,3,0
100540,0x2d20463900000000,4,0
100541,0x2d20463b00000000,4,0
100604,0x2d20483900000000,1,0
100605,0x2d20483b00000000,1,0
100604,0x2d204a3900000000,2,0
100605,0x2d204a3b00000000,2,0
100604,0x2d204c3900000000,3,0
100605,0x2d204c3b00000000,3,0
100604,0x2d204e3900000000,4,0
100605,0x2d204e3b00000000,4,0
100668,0x2d20503900000000,1,0
100669,0x2d20503b00000000,1,0
100668,0x2d20523900000000,2,0
100669,0x2d20523b00000000,2,0
100668,0x2d20543900000000,3,0
100669,0x2d20543b00000000,3,0
100668,0x2d20563900000000,4,0
100669,0x2d20563b00000000,4,0
100732,0x2d20583900000000,1,0
100733,0x2d20583b00000000,1,0
100732,0x2d205a3900000000,2,0
100733,0x2d205a3b00000000,2,0
100732,0x2d205c3900000000,3,0
100733,0x2d205c3b00000000,3,0
100732,0x2d205e3900000000,4,0
100733,0x2d205e3b00000000,4,0
100796,0x2d20603900000000,1,0
100797,0x2d20603b00000000,1,0
100796,0x2d20623900000000,2,0
100797,0x2d20623b00000000,2,0
100796,0x2d20643900000000,3,0
100797,0x2d20643b00000000,3,0
100796,0x2d20663900000000,4,0
100797,0x2d20663b00000000,4,0
100860,0x2d20683900000000,1,0
100861,0x2d20683b00000000,1,0
100860,0x2d206a3900000000,2,0
100861,0x2d206a3b00000000,2,0
100860,0x2d206c3900000000,3,0
100861,0x2d206c3b00000000,3,0
100860,0x2d206e3900000000,4,0
100861,0x2d206e3b00000000,4,0
300924,0x2d24003900000000,1,0
300925,0x2d24003b00000000,1,0
300924,0x2d24023900000000,2,0
300925,0x2d24023b00000000,2,0
300924,0x2d24043900000000,3,0
300925,0x2d24043b00000000,3,0
100028,0x2d40003900000000,5,0
100029,0x2d40003b00000000,5,0
100028,0x2d40023900000000,6,0
100029,0x2d40023b00000000,6,0
100028,0x2d40043900000000,7,0
100029,0x2d40043b00000000,7,0
100028,0x2d40063900000000,8,0
100029,0x2d40063b00000000,8,0
100092,0x2d40083900000000,5,0
100093,0x2d40083b00000000,5,0
100092,0x2d400a3900000000,6,0
100093,0x2d400a3b00000000,6,0
100092,0x2d400c3900000000,7,0
100093,0x2d400c3b00000000,7,0
100092,0x2d400e3900000000,8,0
100093,0x2d400e3b00000000,8,0
100156,0x2d40103900000000,5,0
100157,0x2d40103b00000000,5,0
100156,0x2d40123900000000,6,0
100157,0x2d40123b00000000,6,0
100156,0x2d40143900000000,7,0
100157,0x2d40143b00000000,7,0
100156,0x2d40163900000000,8,0
100157,0x2d40163b00000000,8,0
100220,0x2d40183900000000,5,0
100221,0x2d40183b00000000,5,0
100220,0x2d401a3900000000,6,0
100221,0x2d401a3b00000000,6,0
100220,0x2d401c3900000000,7,0
100221,0x2d401c3b00000000,7,0
100220,0x2d401e3900000000,8,0
100221,0x2d401e3b00000000,8,0
100284,0x2d40203900000000,5,0
100285,0x2d40203b00000000,5,0
100284,0x2d40223900000000,6,0
100285,0x2d40223b00000000,6,0
100284,0x2d40243900000000,7,0
100285,0x2d40243b00000000,7,0
100284,0x2d40263900000000,8,0
100285,0x2d40263b00000000,8,0
100348,0x2d40283900000000,5,0
100349,0x2d40283b00000000,5,0
100348,0x2d402a3900000000,6,0
100349,0x2d402a3b00000000,6,0
100348,0x2d402c3900000000,7,0
100349,0x2d402c3b00000000,7,0
100348,0x2d402e3900000000,8,0
100349,0x2d402e3b00000000,8,0
100412,0x2d40303900000000,5,0
100413,0x2d40303b00000000,5,0
100412,0x2d40323900000000,6,0
100413,0x2d40323b00000000,6,0
100412,0x2d40343900000000,7,0
100413,0x2d40343b00000000,7,0
100412,0x2d40363900000000,8,0
100413,0x2d40363b00000000,8,0
100476,0x2d40383900000000,5,0
100477,0x2d40383b00000000,5,0
100476,0x2d403a3900000000,6,0
100477,0x2d403a3b00000000,6,0
100476,0x2d403c3900000000,7,0
100477,0x2d403c3b00000000,7,0
100476,0x2d403e3900000000,8,0
100477,0x2d403e3b00000000,8,0
100540,0x2d40403900000000,5,0
100541,0x2d40403b00000000,5,0
100540,0x2d40423900000000,6,0
100541,0x2d40423b00000000,6,0
100540,0x2d40443900000000,7,0
100541,0x2d40443b00000000,7,0
100540,0x2d40463900000000,8,0
100541,0x2d40463b00000000,8,0
100604,0x2d40483900000000,5,0
100605,0x2d40483b00000000,5,0
100604,0x2d404a3900000000,6,0
100605,0x2d404a3b00000000,6,0
100604,0x2d404c3900000000,7,0
100605,0x2d404c3b00000000,7,0
100604,0x2d404e3900000000,8,0
100605,0x2d404e3b00000000,8,0
100668,0x2d40503900000000,5,0
100669,0x2d40503b00000000,5,0
100668,0x2d40523900000000,6,0
100669,0x2d40523b00000000,6,0
100668,0x2d40543900000000,7,0
100669,0x2d40543b00000000,7,0
100668,0x2d40563900000000,8,0
100669,0x2d40563b00000000,8,0
100732,0x2d40583900000000,5,0
100733,0x2d40583b00000000,5,0
100732,0x2d405a3900000000,6,0
100733,0x2d405a3b00000000,6,0
100732,0x2d405c3900000000,7,0
100733,0x2d405c3b00000000,7,0
100732,0x2d405e3900000000,8,0
100733,0x2d405e3b00000000,8,0
100796,0x2d40603900000000,5,0
100797,0x2d40603b00000000,5,0
100796,0x2d40623900000000,6,0
100797,0x2d40623b00000000,6,0
100796,0x2d40643900000000,7,0
100797,0x2d40643b00000000,7,0
100796,0x2d40663900000000,8,0
100797,0x2d40663b00000000,8,0
100860,0x2d40683900000000,5,0
100861,0x2d40683b00000000,5,0
100860,0x2d406a3900000000,6,0
100861,0x2d406a3b00000000,6,0
100860,0x2d406c3900000000,7,0
100861,0x2d406c3b00000000,7,0
100860,0x2d406e3900000000,8,0
100861,0x2d406e3b00000000,8,0
300924,0x2d44003900000000,5,0
300925,0x2d44003b00000000,5,0
100028,0x2d60003900000000,9,0
100029,0x2d60003b00000000,9,0
100092,0x2d60023900000000,9,0
100093,0x2d60023b00000000,9,0
100156,0x2d60043900000000,9,0
100157,0x2d60043b00000000,9,0
100220,0x2d60063900000000,9,0
100221,0x2d60063b00000000,9,0
100284,0x2d60083900000000,9,0
100285,0x2d60083b00000000,9,0
100348,0x2d600a3900000000,9,0
100349,0x2d600a3b00000000,9,0
100412,0x2d600c3900000000,9,0
100413,0x2d600c3b00000000,9,0
100476,0x2d600e3900000000,9,0
100477,0x2d600e3b00000000,9,0
100540,0x2d60103900000000,9,0
100541,0x2d60103b00000000,9,0
100604,0x2d60123900000000,9,0
100605,0x2d60123b00000000,9,0
100668,0x2d60143900000000,9,0
100669,0x2d60143b00000000,9,0
100732,0x2d60163900000000,9,0
100733,0x2d60163b00000000,9,0
100796,0x2d60183900000000,9,0
100797,0x2d60183b00000000,9,0
100860,0x2d601a3900000000,9,0
100861,0x2d601a3b00000000,9,0
100026,0x2d00003500000000,0,0
100027,0x2d00003700000000,0,0
100090,0x2d00023500000000,0,0
100091,0x2d00023700000000,0,0
100154,0x2d00043500000000,0,0
100155,0x2d00043700000000,0,0
100218,0x2d00063500000000,0,0
100219,0x2d00063700000000,0,0
100282,0x2d00083500000000,0,0
100283,0x2d00083700000000,0,0
100346,0x2d000a3500000000,0,0
100347,0x2d000a3700000000,0,0
100410,0x2d000c3500000000,0,0
100411,0x2d000c3700000000,0,0
100474,0x2d000e3500000000,0,0
100475,0x2d000e3700000000,0,0
100538,0x2d00103500000000,0,0
100539,0x2d00103700000000,0,0
100602,0x2d00123500000000,0,0
100603,0x2d00123700000000,0,0
100666,0x2d00143500000000,0,0
100667,0x2d00143700000000,0,0
100730,0x2d00163500000000,0,0
100731,0x2d00163700000000,0,0
100794,0x2d00183500000000,0,0
100795,0x2d00183700000000,0,0
100858,0x2d001a3500000000,0,0
100859,0x2d001a3700000000,0,0
300922,0x2d001c3500000000,0,0
300923,0x2d001c3700000000,0,0
100026,0x2d20003500000000,1,0
100027,0x2d20003700000000,1,0
100026,0x2d20023500000000,2,0
100027,0x2d20023700000000,2,0
100026,0x2d20043500000000,3,0
100027,0x2d20043700000000,3,0
100026,0x2d20063500000000,4,0
100027,0x2d20063700000000,4,0
100090,0x2d20083500000000,1,0
100091,0x2d20083700000000,1,0
100090,0x2d200a3500000000,2,0
100091,0x2d200a3700000000,2,0
100090,0x2d200c3500000000,3,0
100091,0x2d200c3700000000,3,0
100090,0x2d200e3500000000,4,0
100091,0x2d200e3700000000,4,0
100154,0x2d20103500000000,1,0
100155,0x2d20103700000000,1,0
100154,0x2d20123500000000,2,0
100155,0x2d20123700000000,2,0
100154,0x2d20143500000000,3,0
100155,0x2d20143700000000,3,0
100154,0x2d20163500000000,4,0
100155,0x2d20163700000000,4,0
100218,0x2d20183500000000,1,0
100219,0x2d20183700000000,1,0
100218,0x2d201a3500000000,2,0
100219,0x2d201a3700000000,2,0
100218,0x2d201c3500000000,3,0
100219,0x2d201c3700000000,3,0
100218,0x2d201e3500000000,4,0
100219,0x2d201e3700000000,4,0
100282,0x2d20203500000000,1,0
100283,0x2d20203700000000,1,0
100282,0x2d20223500000000,2,0
100283,0x2d20223700000000,2,0
100282,0x2d20243500000000,3,0
100283,0x2d20243700000000,3,0
100282,0x2d20263500000000,4,0
100283,0x2d20263700000000,4,0
100346,0x2d20283500000000,1,0
100347,0x2d20283700000000,1,0
100346,0x2d202a3500000000,2,0
100347,0x2d202a3700000000,2,0
100346,0x2d202c3500000000,3,0
100347,0x2d202c3700000000,3,0
100346,0x2d202e3500000000,4,0
100347,0x2d202e3700000000,4,0
100410,0x2d20303500000000,1,0
100411,0x2d20303700000000,1,0
100410,0x2d20323500000000,2,0
100411,0x2d20323700000000,2,0
100410,0x2d20343500000000,3,0
100411,0x2d20343700000000,3,0
100410,0x2d20363500000000,4,0
100411,0x2d20363700000000,4,0
100474,0x2d20383500000000,1,0
100475,0x2d20383700000000,1,0
100474,0x2d203a3500000000,2,0
100475,0x2d203a3700000000,2,0
100474,0x2d203c3500000000,3,0
100475,0x2d203c3700000000,3,0
100474,0x2d203e3500000000,4,0
100475,0x2d203e3700000000,4,0
100538,0x2d20403500000000,1,0
100539,0x2d20403700000000,1,0
100538,0x2d20423500000000,2,0
100539,0x2d20423700000000,2,0
100538,0x2d20443500000000,3,0
100539,0x2d20443700000000,3,0
100538,0x2d20463500000000,4,0
100539,0x2d20463700000000,4,0
100602,0x2d20483500000000,1,0
100603,0x2d20483700000000,1,0
100602,0x2d204a3500000000,2,0
100603,0x2d204a3700000000,2,0
100602,0x2d204c3500000000,3,0
100603,0x2d204c3700000000,3,0
100602,0x2d204e3500000000,4,0
100603,0x2d204e3700000000,4,0
100666,0x2d20503500000000,1,0
100667,0x2d20503700000000,1,0
100666,0x2d20523500000000,2,0
100667,0x2d20523700000000,2,0
100666,0x2d20543500000000,3,0
100667,0x2d20543700000000,3,0
100666,0x2d20563500000000,4,0
100667,0x2d20563700000000,4,0
100730,0x2d20583500000000,1,0
100731,0x2d20583700000000,1,0
100730,0x2d205a3500000000,2,0
100731,0x2d205a3700000000,2,0
100730,0x2d205c3500000000,3,0
100731,0x2d205c3700000000,3,0
100730,0x2d205e3500000000,4,0
100731,0x2d205e3700000000,4,0
100794,0x2d20603500000000,1,0
100795,0x2d20603700000000,1,0
100794,0x2d20623500000000,2,0
100795,0x2d20623700000000,2,0
100794,0x2d20643500000000,3,0
100795,0x2d20643700000000,3,0
100794,0x2d20663500000000,4,0
100795,0x2d20663700000000,4,0
100858,0x2d20683500000000,1,0
100859,0x2d20683700000000,1,0
100858,0x2d206a3500000000,2,0
100859,0x2d206a3700000000,2,0
100858,0x2d206c3500000000,3,0
100859,0x2d206c3700000000,3,0
100858,0x2d206e3500000000,4,0
100859,0x2d206e3700000000,4,0
300922,0x2d24003500000000,1,0
300923,0x2d24003700000000,1,0
300922,0x2d24023500000000,2,0
300923,0x2d24023700000000,2,0
300922,0x2d24043500000000,3,0
300923,0x2d24043700000000,3,0
100026,0x2d40003500000000,5,0
100027,0x2d40003700000000,5,0
100026,0x2d40023500000000,6,0
100027,0x2d40023700000000,6,0
100026,0x2d40043500000000,7,0
100027,0x2d40043700000000,7,0
100026,0x2d40063500000000,8,0
100027,0x2d40063700000000,8,0
100090,0x2d40083500000000,5,0
100091,0x2d40083700000000,5,0
100090,0x2d400a3500000000,6,0
100091,0x2d400a3700000000,6,0
100090,0x2d400c3500000000,7,0
100091,0x2d400c3700000000,7,0
100090,0x2d400e3500000000,8,0
100091,0x2d400e3700000000,8,0
100154,0x2d40103500000000,5,0
100155,0x2d40103700000000,5,0
100154,0x2d40123500000000,6,0
100155,0x2d40123700000000,6,0
100154,0x2d40143500000000,7,0
100155,0x2d40143700000000,7,0
100154,0x2d40163500000000,8,0
100155,0x2d40163700000000,8,0
100218,0x2d40183500000000,5,0
100219,0x2d40183700000000,5,0
100218,0x2d401a3500000000,6,0
100219,0x2d401a3700000000,6,0
100218,0x2d401c3500000000,7,0
100219,0x2d401c3700000000,7,0
100218,0x2d401e3500000000,8,0
100219,0x2d401e3700000000,8,0
100282,0x2d40203500000000,5,0
100283,0x2d40203700000000,5,0
100282,0x2d40223500000000,6,0
100283,0x2d40223700000000,6,0
100282,0x2d40243500000000,7,0
100283,0x2d40243700000000,7,0
100282,0x2d40263500000000,8,0
100283,0x2d40263700000000,8,0
100346,0x2d40283500000000,5,0
100347,0x2d40283700000000,5,0
100346,0x2d402a3500000000,6,0
100347,0x2d402a3700000000,6,0
100346,0x2d402c3500000000,7,0
100347,0x2d402c3700000000,7,0
100346,0x2d402e3500000000,8,0
100347,0x2d402e3700000000,8,0
100410,0x2d40303500000000,5,0
100411,0x2d40303700000000,5,0
100410,0x2d40323500000000,6,0
100411,0x2d40323700000000,6,0
100410,0x2d40343500000000,7,0
