22007 2012-04-08:09:37:42 200967 747 749 0 9999-12-31:23:00:00 0 0 Y 2489 249 ON ON 
313010 2012-04-08:18:46:40 200987 52 53 -1 9999-12-31:23:00:00 0 0 Y 2491 618 ON ON 
170012 2012-04-08:12:37:21 0 0 0 0 9999-12-31:23:00:00 0 0 N 2490 0 ON ON 
178009 2012-04-08:13:04:49 0 0 -1 0 2012-04-08:13:10:06 0 0 N 2490 0 ON ON 
73015 2012-04-08:15:41:02 200982 129 -1 130 2012-04-08:15:44:15 200982 132 Y 2490 249 ON ON 
73015 2012-04-09:01:26:27 200987 462 -1 463 2012-04-09:01:29:35 200987 467 Y 2491 618 ON ON 
142011 2012-04-09:02:41:48 200987 571 -1 571 2012-04-09:02:50:36 200987 579 Y 2491 618 ON ON
51002 2012-04-08:15:33:48 200982 122 -1 123 2012-04-08:15:35:14 200982 124 Y 2490 249 ON ON 
237014 2012-04-08:15:44:19 200982 132 -1 132 2012-04-08:16:13:00 0 0 Y 2490 249 ON ON 
69004 2012-04-09:11:47:54 201006 161 -1 162 2012-04-09:12:02:58 201006 177 Y 2493 618 ON ON 
105006 2012-04-10:05:06:19 201052 201 -1 222 2012-04-10:05:26:03 201052 232 Y 2497 618 ON ON 
145014 2012-04-09:12:05:15 201006 180 -1 181 2012-04-09:12:09:25 201006 185 Y 2493 618 ON ON 
259012 2012-04-12:06:44:22 0 0 -1 -1 9999-12-31:23:00:00 0 0 N 2506 0 ON ON 
105006 2012-04-11:08:16:47 201120 306 324 -1 9999-12-31:23:00:00 0 0 Y 2501 618 ON ON 
261014 2012-04-12:00:29:08 201138 676 -1 677 2012-04-12:00:45:31 201138 692 Y 2505 618 ON ON 
267006 2012-04-12:18:06:37 201190 226 227 -1 9999-12-31:23:00:00 0 0 Y 2508 807 ON ON 
76001 2012-04-13:22:05:11 201257 48 -1 49 2012-04-13:22:14:41 201257 58 N 2512 0 ON ON 
76001 2012-04-14:03:15:14 201257 362 -1 363 2012-04-14:03:24:30 201257 373 Y 2513 1054 ON ON 
76001 2012-04-14:04:30:17 201257 442 454 443 9999-12-31:23:00:00 0 0 Y 2513 1054 ON ON 
76001 2012-04-14:04:48:24 201257 461 465 -1 9999-12-31:23:00:00 0 0 Y 2513 1054 ON ON 
30010 2012-04-14:03:46:13 201257 395 421 -1 9999-12-31:23:00:00 0 0 Y 2513 1054 ON ON 
145014 2012-04-14:03:36:44 201257 385 -1 386 2012-04-14:03:52:04 201257 401 Y 2513 1054 ON ON 
30010 2012-04-15:01:19:52 0 0 -1 0 2012-04-15:01:20:26 0 0 N -1 0 ON ON 
30010 2012-04-15:18:29:34 201289 287 -1 288 2012-04-15:18:34:09 201289 292 Y 2516 1051 ON ON 
30010 2012-04-15:19:16:47 201289 336 344 337 9999-12-31:23:00:00 0 0 Y 2516 1051 ON ON 
105006 2012-04-15:17:35:11 201289 232 -1 233 2012-04-15:17:40:59 201289 239 Y 2516 1051 ON ON 
31004 2012-04-15:11:23:52 201280 147 -1 148 2012-04-15:11:28:03 201280 153 Y 2515 1051 ON ON 
154002 2012-04-15:21:32:04 201289 476 -1 477 2012-04-15:21:33:03 201289 478 Y 2516 1051 ON ON 
158006 2012-04-15:23:32:46 0 0 0 0 2012-04-16:00:13:31 0 0 N 2517 0 ON ON 
102001 2012-04-16:17:58:02 201351 131 -1 132 2012-04-16:18:08:18 201351 142 N 2520 35 ON ON
102001 2012-04-16:23:15:49 201351 456 -1 457 2012-04-16:23:25:56 201351 467 Y 2520 35 ON ON
76001 2012-04-18:20:54:18 201489 66 79 67 9999-12-31:23:00:00 0 0 Y 2533 1331 ON ON 
61010 2012-04-19:01:53:09 201489 374 -1 -1 2012-04-19:02:17:44 0 0 Y 2533 1331 ON ON 
145014 2012-04-19:06:39:12 201494 51 -1 52 2012-04-19:06:54:33 201494 68 Y 2534 1331 ON ON 
294014 2012-04-18:22:13:31 201489 153 154 -1 9999-12-31:23:00:00 0 0 Y 2533 1331 ON ON 
65004 2012-04-20:06:02:46 201556 492 -1 493 2012-04-20:06:04:03 201556 495 Y 2536 1331 ON ON 
30010 2012-04-20:05:33:09 201556 463 -1 464 2012-04-20:05:35:42 201556 466 Y 2536 1331 ON ON 
100012 2012-04-19:09:19:44 201494 219 -1 220 2012-04-19:09:20:42 201494 221 Y 2534 1331 ON ON 
62006 2012-04-19:20:00:04 201555 152 155 153 9999-12-31:23:00:00 0 0 Y 2535 1331 ON ON 
62006 2012-04-19:21:17:01 201555 235 240 236 9999-12-31:23:00:00 0 0 N 2535 0 ON ON 
30010 2012-04-20:11:15:36 201556 831 -1 832 2012-04-20:11:19:07 201556 836 Y 2536 1331 ON ON
65004 2012-04-20:10:00:00 201556 746 -1 747 2012-04-20:10:01:16 201556 748 Y 2536 1331 ON ON 
78001 2012-05-01:06:26:20 202609 306 319 -1 9999-12-31:23:00:00 0 0 N 2575 0 RAMP RAMP 
51005 2012-05-01:05:56:19 202609 256 -1 256 2012-05-01:05:58:27 202609 260 Y 2574 75 ON ON
343002 2012-05-01:05:43:06 202609 238 -1 -1 2012-05-01:05:43:18 202609 239 Y 2574 75 ON ON
132002 2012-05-01:20:33:37 202660 340 -1 -1 2012-05-01:20:33:44 202660 340 Y 2576 75 ON ON 
1000 2012-05-01:20:58:02 202660 368 -1 368 2012-05-01:20:58:55 202660 369 Y 2576 75 ON ON 
13010 2012-05-02:10:44:33 202668 199 -1 199 2012-05-02:10:48:08 202668 202 Y 2580 471 ON ON 
110007 2012-05-02:09:26:34 202668 114 -1 114 2012-05-02:09:29:22 202668 117 Y 2580 471 ON ON 
110007 2012-05-02:09:48:21 202668 140 -1 140 2012-05-02:09:50:00 202668 141 Y 2580 471 ON ON 
110007 2012-05-02:22:34:37 202712 300 -1 300 2012-05-02:22:37:32 202712 303 Y 2583 807 ON ON 
110007 2012-05-03:05:28:34 202740 84 -1 85 2012-05-03:05:29:47 202740 86 Y 2584 807 ON ON 
110007 2012-05-03:05:42:13 202740 101 -1 102 2012-05-03:05:43:52 202740 103 Y 2584 807 ON ON 
152002 2012-05-03:22:27:54 202798 559 570 -1 2012-05-03:22:45:32 202798 0 Y 2587 807 ON ON 
240006 2012-05-07:06:56:05 202991 287 -1 288 2012-05-07:07:18:55 202991 313 Y 2593 1051 ON ON 
58000 2012-05-07:09:09:34 202991 428 434 570 2012-05-07:11:41:06 0 0 Y 2593 0 ON ON 
69002 2012-05-08:06:45:47 203027 931 -1 932 2012-05-08:06:47:57 203027 934 Y 2596 1051 ON ON 
61007 2012-05-07:19:01:57 203027 204 -1 205 2012-05-07:19:02:23 203027 206 N 2596 0 ON ON 
61007 2012-05-09:06:43:05 203088 357 373 411 2012-05-09:07:56:20 203088 430 N 2603 0 ON ON 
19004 2012-05-10:14:12:36 203184 1 -1 2 2012-05-10:14:13:00 203184 3 N 2607 24 ON ON 
159013 2012-05-10:21:27:57 203195 127 -1 128 2012-05-10:21:30:08 203195 130 Y 2609 1331 ON ON 
19004 2012-05-11:20:18:59 203256 54 -1 54 2012-05-11:20:19:26 203256 54 N 2617 0 ON ON 
39005 2012-05-12:09:39:36 203258 101 -1 -1 2012-05-12:09:39:55 203258 101 Y 2621 1331 ON ON 
39005 2012-05-12:21:29:57 203258 813 824 -1 9999-12-31:23:00:00 0 0 Y 2621 1331 ON ON 
19003 2012-05-13:03:41:00 203277 98 -1 98 2012-05-13:03:41:22 203277 98 N 2623 1043 ON ON 
19004 2012-05-13:03:40:44 203277 98 -1 98 2012-05-13:03:41:38 203277 99 N 2623 1043 ON ON 
19006 2012-05-13:05:29:55 203277 212 -1 213 2012-05-13:05:30:49 203277 213 Y 2623 1331 ON ON 
19007 2012-05-13:03:50:40 203277 107 -1 109 2012-05-13:03:51:47 203277 109 N 2623 1331 ON ON 
19011 2012-05-13:04:22:25 203277 140 -1 140 2012-05-13:04:23:16 203277 140 N 2623 1331 ON ON 
73001 2012-05-14:05:03:33 203336 273 -1 273 2012-05-14:05:06:55 203336 276 Y 2627 1331 ON ON 
169005 2012-05-13:21:55:51 203335 220 -1 221 2012-05-13:22:01:40 203335 228 Y 2624 1331 ON ON 
69002 2012-05-15:01:56:19 203353 489 -1 490 2012-05-15:01:58:36 203353 492 Y 2628 1331 ON ON 
283001 2012-05-15:16:09:02 203432 229 229 -1 2012-05-15:20:45:44 0 0 Y 2629 1331 ON ON 
65014 2012-05-15:23:22:19 203454 112 -1 -1 2012-05-15:23:22:23 203454 112 Y 2630 1331 ON ON 
281001 2012-05-17:10:07:57 203524 256 275 -1 9999-12-31:23:00:00 0 0 Y 2635 1331 ON ON 
283001 2012-05-17:07:57:07 203524 122 123 -1 9999-12-31:23:00:00 0 0 Y 2635 1331 ON ON 
20005 2012-05-18:17:40:59 203602 258 -1 -1 2012-05-18:17:41:13 203602 258 Y 2644 1331 ON ON
69002 2012-05-19:16:55:28 203636 293 -1 294 2012-05-19:16:57:13 203636 295 Y 2646 1377 ON ON 
132003 2012-05-20:04:03:48 203636 978 -1 -1 2012-05-20:04:03:59 203636 978 Y 2646 1377 ON ON 
132003 2012-05-20:05:07:03 203636 1043 -1 -1 2012-05-20:05:07:11 203636 1044 Y 2646 1377 ON ON 
10004 2012-05-19:18:23:49 203636 386 -1 386 2012-05-19:18:26:13 203636 388 Y 2646 1377 ON ON 
240014 2012-05-19:17:39:43 203636 340 -1 340 2012-05-19:17:57:01 203636 358 Y 2646 1377 ON ON 
263006 2012-05-21:00:34:53 203681 39 -1 40 2012-05-21:00:36:28 203681 41 N 2649 0 ON ON 
245007 2012-05-21:16:33:28 203719 266 -1 266 2012-05-21:16:38:43 203719 271 Y 2649 1377 ON ON 
170002 2012-05-22:18:37:44 203745 175 -1 176 2012-05-22:18:38:50 203745 177 Y 2651 1377 ON ON 
237014 2012-05-22:18:17:47 203745 154 -1 154 2012-05-22:18:37:23 203745 174 Y 2651 1377 ON ON 
263006 2012-05-23:09:34:30 203760 230 -1 230 2012-05-23:09:58:24 203765 1 N 2653 0 ON ON 
261006 2012-05-23:09:34:30 203760 230 -1 230 2012-05-23:09:58:24 203765 1 N 2653 0 ON ON 
132003 2012-05-23:22:26:25 203779 548 -1 -1 2012-05-23:22:26:36 203779 548 Y 2657 1377 ON ON
132003 2012-05-23:22:37:34 203779 560 -1 -1 2012-05-23:22:37:44 203779 561 Y 2657 1377 ON ON  
178009 2012-05-23:18:55:23 203779 331 -1 331 2012-05-23:19:01:49 203779 338 Y 2657 1377 ON ON 
65014 2012-05-25:04:51:58 203876 528 534 -1 9999-12-31:23:00:00 0 0 Y 2663 1380 ON ON 
211015 2012-05-26:22:48:04 203989 220 246 306 2012-05-27:00:53:46 203989 347 N 2670 0 ON ON
209015 2012-05-26:22:48:04 203989 220 251 258 2012-05-27:00:04:51 203989 299 N 2670 0 ON ON
310007 2012-05-26:08:59:55 203934 812 815 -1 9999-12-31:23:00:00 0 0 Y 2670 0 ON ON 
221008 2012-05-28:01:50:16 204025 162 -1 162 2012-05-28:01:59:09 204025 171 Y 2670 1380 ON ON 
239006 2012-05-27:19:50:43 204024 376 -1 376 2012-05-27:20:08:01 204024 393 N 2670 0 ON ON 
65004 2012-05-29:07:37:38 204073 218 227 218 2012-05-29:10:54:26 0 0 Y 2676 0 ON ON 
230007 2012-05-29:12:13:34 0 0 -1 -1 2012-05-29:12:14:10 -1 -1 N 2676 0 ON ON 
158002 2012-06-01:15:38:13 204240 710 712 -1 9999-12-31:23:00:00 0 0 Y 2691 1380 ON ON 
148013 2012-06-01:14:07:01 204240 613 -1 613 2012-06-01:14:12:57 204240 619 Y 2691 1380 ON ON 
132003 2012-06-02:12:24:22 204265 456 -1 -1 2012-06-02:12:24:36 204265 456 Y 2692 1380 ON ON
54004 2012-06-02:12:06:57 204265 438 -1 438 2012-06-02:12:11:07 204265 442 Y 2692 1380 ON ON
179009 2012-06-05:19:13:45 204474 582 -1 583 2012-06-05:19:15:42 204474 584 Y 2701 1377 ON ON
148006 2012-06-05:07:52:09 204442 246 -1 246 2012-06-05:07:53:36 204442 248 Y 2700 1380 RAMP ON
124013 2012-06-05:08:53:16 0 0 -1 -1 2012-06-05:08:53:27 0 0 N 2701 0 OFF ON
78001 2012-06-05:07:51:58 204442 246 259 0 2012-06-05:08:45:05 0 0 Y 2700 1380 RAMP ON
158002 2012-06-05:22:17:06 204474 776 -1 776 2012-06-05:22:24:43 204474 785 Y 2701 1377 ON ON
150009 2012-06-05:10:01:25 204474 0 14 15 2012-06-05:10:40:06 204474 27 N 2701 1377 RAMP ON
66013 2012-06-05:13:51:00 204474 249 -1 249 2012-06-05:13:53:31 204474 252 Y 2701 1377 ON ON
150009 2012-06-06:10:30:28 204564 10 -1 10 2012-06-06:10:30:57 204564 10 N 2705 0 ON ON 
150009 2012-06-06:10:32:34 204564 12 -1 12 2012-06-06:10:32:42 204564 12 N 2705 0 ON ON 
150009 2012-06-06:10:33:28 204564 13 -1 13 2012-06-06:10:33:35 204564 13 N 2705 0 ON ON 
171014 2012-06-08:03:12:58 204668 309 -1 309 2012-06-08:03:14:12 204668 310 Y 2712 1377 ON ON 
161003 2012-06-09:15:00:55 204763 175 -1 176 2012-06-09:15:02:01 204763 177 Y 2717 1377 ON ON 
205010 2012-06-09:14:22:49 204763 136 -1 136 2012-06-09:14:33:06 204763 146 Y 2717 1377 ON ON 
158002 2012-06-10:18:58:39 204772 217 -1 218 2012-06-10:19:00:00 204772 219 Y 2718 1377 ON ON 
132003 2012-06-10:16:21:55 204772 58 -1 -1 2012-06-10:16:22:08 204772 58 Y 2718 1377 ON ON 
20005 2012-06-13:00:38:52 204932 246 -1 -1 2012-06-13:00:39:09 204932 246 Y 2726 1377 ON ON 
228015 2012-06-13:03:55:10 204932 456 -1 456 2012-06-13:04:02:28 204932 465 Y 2726 1377 ON ON 
333007 2012-06-13:05:10:06 204932 534 -1 -1 2012-06-13:05:10:17 204932 534 Y 2726 1377 ON ON 
306006 2012-06-12:11:08:30 204910 383 383 1 2012-06-12:17:12:24 204913 4 Y 2725 1377 ON ON 
103001 2012-06-12:10:10:02 204910 319 -1 320 2012-06-12:10:10:42 204910 320 Y 2725 1377 ON ON 
241001 2012-06-12:14:03:05 204910 582 -1 582 2012-06-12:14:13:48 204910 593 Y 2725 1377 ON ON
73001 2012-06-14:22:12:17 205010 187 -1 188 2012-06-14:22:17:04 205010 192 Y 2732 1377 ON ON 
132003 2012-06-16:01:05:15 205055 442 -1 -1 2012-06-16:01:05:20 205055 443 Y 2734 1368 ON ON 
55009 2012-06-16:13:48:56 205055 1217 1227 -1 9999-12-13:23:00:00 0 0  Y 2734 1368 ON ON 
158002 2012-06-16:22:18:59 205071 354 -1 354 2012-06-16:22:20:20 205071 356 Y 2736 1368 ON ON 
0 2012-06-19:17:04:16 205263 28 -1 28 2012-06-19:17:04:42 205263 29 N 2743 2 ON ON 
217004 2012-06-21:08:41:18 0 0 -1 0 2012-06-21:08:42:11 0 0 N 2751 3 RAMP RAMP 
107013 2012-06-22:16:19:18 0 0 -1 0 2012-06-22:16:19:58 0 0 N 2756 1 OFF OFF 
48009 2012-07-02:03:52:48 206248 494 -1 495 2012-07-02:03:55:21 206248 498 N 2795 0 ON OFF 
313005 2012-07-02:01:27:37 206248 145 146 -1 9999-12-31:23:00:00 0 0 N 2795 72 ON OFF 
313005 2012-07-02:06:45:09 206253 32 33 -1 9999-12-31:23:00:00 0 0 N 2797 471 ON OFF 
10008 2012-07-02:19:47:22 206299 70 -1 71 2012-07-02:20:00:54 206299 85 Y 2798 807 ON ON 
165006 2012-07-02:08:16:37 206253 137 -1 138 2012-07-02:08:20:53 206253 142 Y 2797 471 ON OFF 
6008 2012-07-02:19:47:23 206299 70 72 -1 9999-12-31:23:00:00 0 0 Y 2798 807 ON ON 
154014 2012-07-03:21:38:53 206367 44 -1 45 2012-07-03:21:40:24 206367 47 Y 2805 807 RAMP RAMP 
66013 2012-07-04:11:18:53 206369 299 -1 300 2012-07-04:11:20:29 206369 301 Y 2806 1368 ON ON
256012 2012-07-07:09:11:24 206554 58 -1 58 2012-07-07:09:14:07 206554 60 N 2815 3 OFF RAMP 
237006 2012-07-08:02:52:24 206573 32 -1 33 2012-07-08:03:13:34 206573 54 Y 2816 1368 ON RAMP 
173010 2012-07-07:17:58:37 206564 135 -1 136 2012-07-07:17:59:45 206564 137 Y 2816 1368 ON OFF 
10008 2012-07-07:13:04:37 206554 297 -1 298 2012-07-07:13:16:45 206554 310 N 2815 3 RAMP OFF 
169014 2012-07-15:01:09:18 206971 322 -1 323 2012-07-15:01:12:41 206971 326 Y 2843 1368 ON ON 
163002 2012-07-16:00:41:00 207046 135 -1 136 2012-07-16:00:44:01 207046 140 Y 2848 1368 ON ON 
102011 2012-07-16:03:14:38 207046 309 -1 309 2012-07-16:03:15:28 207046 309 Y 2848 1368 ON ON 
228015 2012-07-15:19:22:21 207044 245 -1 246 2012-07-15:19:28:07 207044 254 Y 2847 1368 ON ON 
318000 2012-07-20:15:04:32 207221 835 835 0 2012-07-20:20:45:11 0 0 Y 2858 1368 ON ON 
102011 2012-07-22:16:55:58 0 0 -1 0 2012-07-22:16:56:38 0 0 N 2872 0 ON ON 
3 2012-07-23:07:45:52 207332 823 -1 824 2012-07-23:07:56:00 207332 834 Y 2872 1368 ON ON 
158014 2012-07-24:02:43:04 207397 484 492 -1 9999-12-31:23:00:00 0 0 Y 2873 1368 ON ON 
322000 2012-07-23:07:45:49 207332 823 -1 -1 2012-07-23:07:45:50 207332 823 Y 2872 1368 ON ON 
163009 2012-07-25:09:45:13 0 0 -1 0 2012-07-25:09:47:53 0 0 N 2876 0 ON ON 
54013 2012-07-26:07:44:17 207490 788 -1 788 2012-07-26:07:47:23 207490 791 Y 2880 1368 ON ON 
62002 2012-07-27:07:56:27 207532 135 -1 135 2012-07-27:07:58:22 207532 137 Y 2884 1368 ON ON 
132003 2012-07-29:22:13:49 207664 414 439 -1 9999-12-31:23:00:00 0 0 Y 2891 1368 ON ON 
132003 2012-07-31:19:45:02 207809 339 363 400 2012-07-31:21:01:28 207809 419 Y 2898 1368 ON ON 
158006 2012-08-01:03:51:14 207809 830 -1 831 2012-08-01:04:20:42 207809 861 Y 2898 1368 ON ON 
139009 2012-08-01:23:59:28 207864 188 215 -1 9999-12-31:23:00:00 0 0 Y 2902 1368 ON ON 
4004 2012-08-02:06:36:18 207865 179 -1 180 2012-08-02:06:48:58 207865 191 Y 2902 1368 ON ON 
223013 2012-08-02:00:18:40 207864 212 -1 213 2012-08-02:00:29:44 207864 224 Y 2902 1368 ON ON 
171014 2012-08-01:08:57:56 207809 1140 -1 1141 2012-08-01:08:59:16 207809 1144 N 2898 1368 ON ON 
8004 2012-08-02:06:36:20 207865 179 -1 180 2012-08-02:06:39:00 207865 182 Y 2902 1368 ON ON 
102011 2012-08-02:05:28:59 207865 108 -1 109 2012-08-02:05:29:42 207865 110 Y 2902 1368 ON ON 
161013 2012-08-02:14:48:42 207884 82 -1 83 2012-08-02:14:51:22 207884 86 N 2904 1 ON ON 
8004 2012-08-04:16:44:03 207982 169 -1 170 2012-08-04:16:45:50 207982 172 Y 2912 1368 ON ON 
4004 2012-08-04:16:44:05 207982 169 -1 170 2012-08-04:16:46:19 207982 173 Y 2912 1368 ON ON 
61012 2012-08-04:10:29:58 207975 653 -1 654 2012-08-04:10:31:59 207975 656 Y 2911 1368 ON ON 
61013 2012-08-04:10:25:48 207975 649 -1 650 2012-08-04:10:26:45 207975 651 Y 2911 1368 ON ON 
161001 2012-08-06:22:41:44 208123 472 -1 473 2012-08-06:22:43:19 208123 474 Y 2918 1368 ON ON 
163002 2012-08-08:13:55:57 208189 227 -1 228 2012-08-08:13:57:02 208189 229 Y 2928 1368 ON ON 
166006 2012-08-08:21:47:30 208258 271 -1 272 2012-08-08:21:54:38 208258 279 Y 2929 1368 ON ON 
333007 2012-08-13:04:36:10 208485 261 -1 -1 2012-08-13:04:36:21 208485 262 Y 2957 1368 ON ON 
4004 2012-08-16:00:35:34 208662 449 -1 449 2012-08-16:00:37:19 208662 450 Y 2976 1368 ON ON 
142011 2012-08-15:16:29:37 208642 254 -1 -1 2012-08-15:16:29:47 208642 255 Y 2975 465 ON ON 
8004 2012-08-16:00:35:32 208662 449 -1 449 2012-08-16:00:36:52 208662 450 Y 2976 1368 ON ON
208011 2012-08-18:13:22:15 208811 249 -1 250 2012-08-18:13:29:14 208811 260 Y 2984 1368 ON ON 
102011 2012-08-21:00:53:49 208931 161 -1 162 2012-08-21:01:02:12 208931 170 Y 2991 1368 ON ON 
132003 2012-08-20:20:53:58 208930 221 -1 -1 2012-08-20:20:54:09 208930 222 Y 2991 1368 ON ON 
64013 2012-08-21:05:32:12 208931 445 -1 446 2012-08-21:05:37:16 208931 453 Y 2991 1368 ON ON 
317005 2012-08-20:19:04:12 208930 106 107 -1 9999-12-31:23:00:00 0 0 Y 2991 1368 ON ON 
170012 2012-08-21:17:19:25 208970 319 323 -1 2012-08-21:23:42:09 0 0 Y 2992 1368 ON ON 
317004 2012-08-21:21:02:37 208970 545 546 0 2012-08-21:23:39:13 0 0 Y 2992 1368 ON ON 
64013 2012-08-21:08:21:18 208931 632 -1 632 2012-08-21:08:26:11 208931 636 N 2991 0 ON ON 
166006 2012-08-22:13:55:11 208982 800 -1 800 2012-08-22:14:02:49 208982 809 Y 2993 1368 ON ON 
168005 2012-08-23:18:13:44 209074 183 192 315 2012-08-23:20:34:31 209082 1 Y 2996 1368 ON ON 
153015 2012-08-24:06:02:30 209109 33 -1 33 2012-08-24:06:10:51 209109 41 N 2998 0 ON ON 
161003 2012-08-25:21:13:46 209183 993 -1 994 2012-08-25:21:15:14 209183 995 Y 3002 1368 ON ON 
161003 2012-08-25:21:27:53 209183 1007 -1 1007 2012-08-25:21:29:54 209183 1009 Y 3002 1368 ON ON 
161003 2012-08-25:21:44:04 209183 1023 1027 -1 2012-08-25:22:42:08 209203 2 Y 3002 1368 ON ON 
161003 2012-08-26:01:49:48 209214 112 -1 112 2012-08-26:01:53:29 209214 116 Y 3003 1368 ON ON 
161003 2012-08-26:01:58:13 209214 123 125 -1 2012-08-26:03:10:13 0 0 Y 3003 1368 ON ON 
161003 2012-08-26:07:29:54 209252 1 -1 1 2012-08-26:07:38:54 209252 9 N 3005 0 ON ON 
161003 2012-08-26:09:10:39 209254 48 55 -1 2012-08-26:17:43:55 0 0 Y 3005 1368 ON ON 
206015 2012-08-27:20:55:12 209353 30 -1 -1 2012-08-27:20:55:42 209353 30 N 3009 0 ON ON 
10004 2012-08-28:08:00:13 209381 503 -1 504 2012-08-28:08:01:06 209381 504 Y 3011 1368 ON ON 
75014 2012-08-28:09:11:25 209381 585 -1 586 2012-08-28:09:26:31 209381 603 Y 3011 1368 ON ON 
30011 2012-08-31:00:41:50 209550 340 -1 -1 2012-08-31:00:42:04 209550 341 Y 3016 1368 ON ON 
317005 2012-08-31:00:10:21 209550 297 -1 298 2012-08-31:00:10:57 209550 298 Y 3016 1368 ON ON 
317005 2012-08-31:00:13:02 209550 300 300 -1 9999-12-31:23:00:00 0 0 Y 3016 1368 ON ON 
317005 2012-08-31:19:54:05 209580 499 500 -1 2012-09-01:08:23:55 0 0 Y 3016 1368 ON ON
154011 2012-09-02:12:51:44 209629 414 -1 415 2012-09-02:12:55:31 209629 419 Y 3021 1368 ON ON 
318009 2012-09-02:09:42:50 209629 212 213 -1 2012-09-02:23:51:25 209644 4 Y 3021 1368 ON ON 
318010 2012-09-02:09:42:51 209629 212 278 246 9999-12-31:23:00:00 0 0 Y 3021 1368 ON ON 
318011 2012-09-02:09:42:51 209629 212 213 -1 2012-09-02:23:51:25 209644 4 Y 3021 1368 ON ON 
318003 2012-09-02:09:42:48 209629 212 213 -1 2012-09-02:23:51:25 209644 4 Y 3021 1368 ON ON 
316004 2012-09-02:09:42:49 209629 212 213 -1 2012-09-02:23:37:40 209644 1 Y 3021 1368 ON ON 
316010 2012-09-02:10:06:57 209629 237 255 240 9999-12-31:23:00:00 0 0 Y 3021 1368 ON ON 
146004 2012-09-04:04:45:56 209736 723 -1 -1 2012-09-04:04:46:29 209736 724 Y 3025 1368 ON ON
132003 2012-09-04:04:16:19 209736 693 -1 -1 2012-09-04:04:16:32 209736 694 Y 3025 1368 ON ON
79004 2012-09-05:02:53:00 209787 378 -1 379 2012-09-05:02:58:42 209787 388 Y 3029 1368 ON ON 
317004 2012-09-05:00:24:26 209787 207 217 -1 2012-09-05:07:11:11 0 0 Y 3029 1368 ON ON 
317004 2012-09-05:16:33:32 209812 394 394 -1 9999-12-31:23:00:00 0 0 Y 3032 1368 ON ON 
317012 2012-09-05:18:34:34 209812 527 528 -1 2012-09-06:07:45:33 209863 287 Y 3032 1368 ON ON 
